period,respondent,respondent-name,fueltype,type-name,value,value-units
2022-10-17T03,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T04,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T05,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T06,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T07,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T08,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T09,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T10,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T11,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T12,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T13,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T14,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T15,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T16,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T17,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T18,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T19,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T20,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T21,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T22,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-17T23,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T00,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T01,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T02,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T03,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T04,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T05,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T06,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T07,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T08,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T09,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T10,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T11,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T12,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T13,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T14,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T15,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T16,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T17,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T18,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T19,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T20,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T21,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T22,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-18T23,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T00,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T01,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T02,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T03,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T04,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T05,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T06,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T07,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T08,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T09,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T10,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T11,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T12,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T13,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T14,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T15,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T16,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T17,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T18,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T19,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T20,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T21,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T22,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-19T23,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T00,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T01,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T02,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T03,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T04,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T05,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T06,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T07,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T08,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T09,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T10,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T11,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T12,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T13,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T14,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T15,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T16,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T17,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T18,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T19,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T20,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T21,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T22,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-20T23,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T00,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T01,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T02,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T03,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T04,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T05,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T06,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T07,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T08,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T09,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T10,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T11,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T12,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T13,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T14,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T15,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T16,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T17,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T18,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T19,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T20,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T21,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T22,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-21T23,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T00,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T01,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T02,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T03,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T04,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T05,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T06,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T07,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T08,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T09,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T10,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T11,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T12,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T13,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T14,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T15,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T16,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T17,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T18,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T19,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T20,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T21,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T22,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-22T23,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T00,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T01,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T02,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T03,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T04,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T05,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T06,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T07,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T08,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T09,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T10,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T11,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T12,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T13,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T14,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T15,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T16,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T17,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T18,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T19,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T20,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T21,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T22,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-23T23,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T00,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T01,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T02,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T03,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T04,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T05,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T06,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T07,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T08,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T09,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T10,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T11,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T12,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T13,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T14,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T15,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T16,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T17,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T18,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T19,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T20,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T21,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T22,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-24T23,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T00,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T01,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T02,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T03,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T04,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T05,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T06,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T07,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T08,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T09,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T10,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T11,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T12,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T13,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T14,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T15,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T16,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T17,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T18,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T19,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T20,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T21,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T22,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-25T23,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T00,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T01,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T02,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T03,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T04,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T05,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T06,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T07,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T08,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T09,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T10,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T11,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T12,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T13,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T14,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T15,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T16,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T17,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T18,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T19,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T20,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T21,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T22,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-26T23,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T00,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T01,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T02,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T03,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T04,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T05,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T06,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T07,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T08,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T09,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T10,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T11,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T12,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T13,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T14,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T15,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T16,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T17,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T18,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T19,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T20,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T21,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T22,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-27T23,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T00,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T01,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T02,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T03,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T04,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T05,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T06,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T07,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T08,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T09,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T10,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T11,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T12,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T13,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T14,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T15,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T16,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T17,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T18,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T19,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T20,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T21,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T22,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-28T23,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-29T00,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-29T01,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-29T02,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-29T03,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-29T04,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-29T05,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-29T06,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-29T07,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-29T08,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-29T09,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
2022-10-29T10,AVRN,"Avangrid Renewables, LLC",SUN,Solar,0,megawatthours
