period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,generation,gross-generation,generation-units,gross-generation-units
2017-12-01,59535,SR Hazlehurst,SUN,Solar,GA,Georgia,PV,1689.11,1689.11,megawatthours,megawatthours
2017-12-01,59536,Coronus Adelanto West 1,SUN,Solar,CA,California,ALL,172.59,172.59,megawatthours,megawatthours
2017-12-01,59536,Coronus Adelanto West 1,SUN,Solar,CA,California,PV,172.59,172.59,megawatthours,megawatthours
2017-12-01,59537,Coronus Adelanto West 2,SUN,Solar,CA,California,ALL,116.63,116.63,megawatthours,megawatthours
2017-12-01,59537,Coronus Adelanto West 2,SUN,Solar,CA,California,PV,116.63,116.63,megawatthours,megawatthours
2017-12-01,59539,Park Meridian #1,SUN,Solar,CA,California,ALL,156.06,163.89,megawatthours,megawatthours
2017-12-01,59539,Park Meridian #1,SUN,Solar,CA,California,PV,156.06,163.89,megawatthours,megawatthours
2017-12-01,59540,Rancho Cucamonga Dist #1,SUN,Solar,CA,California,ALL,177.0,180.16,megawatthours,megawatthours
2017-12-01,59540,Rancho Cucamonga Dist #1,SUN,Solar,CA,California,PV,177.0,180.16,megawatthours,megawatthours
2017-12-01,59541,Terra Francesco,SUN,Solar,CA,California,ALL,157.88,160.26,megawatthours,megawatthours
2017-12-01,59541,Terra Francesco,SUN,Solar,CA,California,PV,157.88,160.26,megawatthours,megawatthours
2017-12-01,59542,Innovative Solar 6,SUN,Solar,NC,North Carolina,ALL,177.01,178.23,megawatthours,megawatthours
2017-12-01,59542,Innovative Solar 6,SUN,Solar,NC,North Carolina,PV,177.01,178.23,megawatthours,megawatthours
2017-12-01,59543,Acton Solar Landfill,SUN,Solar,MA,Massachusetts,ALL,70.6,70.6,megawatthours,megawatthours
2017-12-01,59543,Acton Solar Landfill,SUN,Solar,MA,Massachusetts,PV,70.6,70.6,megawatthours,megawatthours
2017-12-01,59544,Parlin Solar LLC,SUN,Solar,NJ,New Jersey,ALL,54.34,54.34,megawatthours,megawatthours
2017-12-01,59544,Parlin Solar LLC,SUN,Solar,NJ,New Jersey,PV,54.34,54.34,megawatthours,megawatthours
2017-12-01,59786,Fiddler's Canyon #2,SUN,Solar,UT,Utah,ALL,377.52,377.52,megawatthours,megawatthours
2017-12-01,59786,Fiddler's Canyon #2,SUN,Solar,UT,Utah,PV,377.52,377.52,megawatthours,megawatthours
2017-12-01,59787,Fiddler's Canyon #1,SUN,Solar,UT,Utah,ALL,383.71,383.71,megawatthours,megawatthours
2017-12-01,59787,Fiddler's Canyon #1,SUN,Solar,UT,Utah,PV,383.71,383.71,megawatthours,megawatthours
2017-12-01,59788,"Advance Stores Company, Inc",SUN,Solar,CT,Connecticut,ALL,47.58,47.58,megawatthours,megawatthours
2017-12-01,59788,"Advance Stores Company, Inc",SUN,Solar,CT,Connecticut,PV,47.58,47.58,megawatthours,megawatthours
2017-12-01,59789,Millbrook School,SUN,Solar,NY,New York,ALL,68.9,68.9,megawatthours,megawatthours
2017-12-01,59789,Millbrook School,SUN,Solar,NY,New York,PV,68.9,68.9,megawatthours,megawatthours
2017-12-01,59790,Oregon University System Rabbit Field,SUN,Solar,OR,Oregon,ALL,87.67,87.67,megawatthours,megawatthours
2017-12-01,59790,Oregon University System Rabbit Field,SUN,Solar,OR,Oregon,PV,87.67,87.67,megawatthours,megawatthours
2017-12-01,60022,Oxford,SUN,Solar,MA,Massachusetts,ALL,151.46,152.18,megawatthours,megawatthours
2017-12-01,60022,Oxford,SUN,Solar,MA,Massachusetts,PV,151.46,152.18,megawatthours,megawatthours
2017-12-01,60023,SR Jenkins Ft Lupton,SUN,Solar,CO,Colorado,ALL,1574.05,1574.05,megawatthours,megawatthours
2017-12-01,60023,SR Jenkins Ft Lupton,SUN,Solar,CO,Colorado,PV,1574.05,1574.05,megawatthours,megawatthours
2017-12-01,60026,Little Rock Pham Solar,SUN,Solar,CA,California,ALL,473.06,473.06,megawatthours,megawatthours
2017-12-01,60026,Little Rock Pham Solar,SUN,Solar,CA,California,PV,473.06,473.06,megawatthours,megawatthours
2017-12-01,60027,Adera Solar,SUN,Solar,CA,California,ALL,2041.14,2051.19,megawatthours,megawatthours
2017-12-01,60027,Adera Solar,SUN,Solar,CA,California,PV,2041.14,2051.19,megawatthours,megawatthours
2017-12-01,60029,CES VMT Solar,SUN,Solar,MD,Maryland,ALL,93.0,93.0,megawatthours,megawatthours
2017-12-01,60029,CES VMT Solar,SUN,Solar,MD,Maryland,PV,93.0,93.0,megawatthours,megawatthours
2017-12-01,60032,SunE Rochester,SUN,Solar,CA,California,ALL,90.99,90.99,megawatthours,megawatthours
2017-12-01,60032,SunE Rochester,SUN,Solar,CA,California,PV,90.99,90.99,megawatthours,megawatthours
2017-12-01,60033,"CA Flats Solar 130, LLC",SUN,Solar,CA,California,ALL,18885.0,18926.0,megawatthours,megawatthours
2017-12-01,60033,"CA Flats Solar 130, LLC",SUN,Solar,CA,California,PV,18885.0,18926.0,megawatthours,megawatthours
2017-12-01,60035,Tequesquite Landfill Solar PV Project,SUN,Solar,CA,California,ALL,760.83,760.83,megawatthours,megawatthours
2017-12-01,60035,Tequesquite Landfill Solar PV Project,SUN,Solar,CA,California,PV,760.83,760.83,megawatthours,megawatthours
2017-12-01,60036,CCBC-Catonsville,SUN,Solar,MD,Maryland,ALL,156.35,203.05,megawatthours,megawatthours
2017-12-01,60036,CCBC-Catonsville,SUN,Solar,MD,Maryland,PV,156.35,203.05,megawatthours,megawatthours
2017-12-01,60038,Owens Corning Headquarters,SUN,Solar,OH,Ohio,ALL,73.35,95.26,megawatthours,megawatthours
2017-12-01,60038,Owens Corning Headquarters,SUN,Solar,OH,Ohio,PV,73.35,95.26,megawatthours,megawatthours
2017-12-01,60255,Weymouth Solar Plant,SUN,Solar,CA,California,ALL,315.8,315.8,megawatthours,megawatthours
2017-12-01,60255,Weymouth Solar Plant,SUN,Solar,CA,California,PV,315.8,315.8,megawatthours,megawatthours
2017-12-01,60256,Bluestem,WND,Wind,OK,Oklahoma,ALL,70455.0,70603.0,megawatthours,megawatthours
2017-12-01,60256,Bluestem,WND,Wind,OK,Oklahoma,WT,70455.0,70603.0,megawatthours,megawatthours
2017-12-01,60257,Stainback Solar Farm,SUN,Solar,NC,North Carolina,ALL,554.23,556.62,megawatthours,megawatthours
2017-12-01,60257,Stainback Solar Farm,SUN,Solar,NC,North Carolina,PV,554.23,556.62,megawatthours,megawatthours
2017-12-01,60258,Alta Luna,SUN,Solar,NM,New Mexico,ALL,3871.0,3932.0,megawatthours,megawatthours
2017-12-01,60258,Alta Luna,SUN,Solar,NM,New Mexico,PV,3871.0,3932.0,megawatthours,megawatthours
2017-12-01,60259,"Pioneer Wind Park, LLC",WND,Wind,WY,Wyoming,ALL,26302.59,26339.53,megawatthours,megawatthours
2017-12-01,60259,"Pioneer Wind Park, LLC",WND,Wind,WY,Wyoming,WT,26302.59,26339.53,megawatthours,megawatthours
2017-12-01,60261,Playa Solar 2,SUN,Solar,NV,Nevada,ALL,10553.0,10553.0,megawatthours,megawatthours
2017-12-01,60261,Playa Solar 2,SUN,Solar,NV,Nevada,PV,10553.0,10553.0,megawatthours,megawatthours
2017-12-01,60262,Prairie Breeze II,WND,Wind,NE,Nebraska,ALL,29839.07,29839.07,megawatthours,megawatthours
2017-12-01,60262,Prairie Breeze II,WND,Wind,NE,Nebraska,WT,29839.07,29839.07,megawatthours,megawatthours
2017-12-01,60265,Junction Road,SUN,Solar,NJ,New Jersey,ALL,286.95,298.88,megawatthours,megawatthours
2017-12-01,60265,Junction Road,SUN,Solar,NJ,New Jersey,PV,286.95,298.88,megawatthours,megawatthours
2017-12-01,60266,Cedar Branch,SUN,Solar,NJ,New Jersey,ALL,405.46,422.37,megawatthours,megawatthours
2017-12-01,60266,Cedar Branch,SUN,Solar,NJ,New Jersey,PV,405.46,422.37,megawatthours,megawatthours
2017-12-01,60267,Sharon Station,SUN,Solar,NJ,New Jersey,ALL,174.94,182.24,megawatthours,megawatthours
2017-12-01,60267,Sharon Station,SUN,Solar,NJ,New Jersey,PV,174.94,182.24,megawatthours,megawatthours
2017-12-01,61292,Jackson Solar Farm,SUN,Solar,NC,North Carolina,PV,1000.27,1004.95,megawatthours,megawatthours
2017-12-01,61294,Farley Road Community Solar,SUN,Solar,MA,Massachusetts,ALL,28.29,28.29,megawatthours,megawatthours
2017-12-01,61294,Farley Road Community Solar,SUN,Solar,MA,Massachusetts,PV,28.29,28.29,megawatthours,megawatthours
2017-12-01,61295,Belchertown Renewables Community Solar,SUN,Solar,MA,Massachusetts,ALL,0.0,0.0,megawatthours,megawatthours
2017-12-01,61295,Belchertown Renewables Community Solar,SUN,Solar,MA,Massachusetts,PV,0.0,0.0,megawatthours,megawatthours
2017-12-01,61296,Theodore Drive Community Solar,SUN,Solar,MA,Massachusetts,ALL,0.0,0.0,megawatthours,megawatthours
2017-12-01,61296,Theodore Drive Community Solar,SUN,Solar,MA,Massachusetts,PV,0.0,0.0,megawatthours,megawatthours
2017-12-01,61297,Upton Community Solar,SUN,Solar,MA,Massachusetts,ALL,122.53,122.53,megawatthours,megawatthours
2017-12-01,61297,Upton Community Solar,SUN,Solar,MA,Massachusetts,PV,122.53,122.53,megawatthours,megawatthours
2017-12-01,61298,Pleasantdale Road Community Solar,SUN,Solar,MA,Massachusetts,ALL,30.98,30.98,megawatthours,megawatthours
2017-12-01,61298,Pleasantdale Road Community Solar,SUN,Solar,MA,Massachusetts,PV,30.98,30.98,megawatthours,megawatthours
2017-12-01,61299,Hatfield Renewables Community Solar,SUN,Solar,MA,Massachusetts,ALL,105.06,105.06,megawatthours,megawatthours
2017-12-01,61299,Hatfield Renewables Community Solar,SUN,Solar,MA,Massachusetts,PV,105.06,105.06,megawatthours,megawatthours
2017-12-01,61303,Bluff Point Wind Facility,WND,Wind,IN,Indiana,ALL,41606.0,42659.0,megawatthours,megawatthours
2017-12-01,57989,Groveland Solar,SUN,Solar,MA,Massachusetts,ALL,157.75,157.75,megawatthours,megawatthours
2017-12-01,57989,Groveland Solar,SUN,Solar,MA,Massachusetts,PV,157.75,157.75,megawatthours,megawatthours
2017-12-01,57990,Shrewsbury Solar,SUN,Solar,MA,Massachusetts,ALL,141.75,141.75,megawatthours,megawatthours
2017-12-01,57990,Shrewsbury Solar,SUN,Solar,MA,Massachusetts,PV,141.75,141.75,megawatthours,megawatthours
2017-12-01,57991,Highland North Wind Farm,WND,Wind,PA,Pennsylvania,ALL,17498.33,17512.07,megawatthours,megawatthours
2017-12-01,57991,Highland North Wind Farm,WND,Wind,PA,Pennsylvania,WT,17498.33,17512.07,megawatthours,megawatthours
2017-12-01,57992,Boston Scientific Solar,SUN,Solar,MA,Massachusetts,ALL,55.25,55.25,megawatthours,megawatthours
2017-12-01,57992,Boston Scientific Solar,SUN,Solar,MA,Massachusetts,PV,55.25,55.25,megawatthours,megawatthours
2017-12-01,57993,"Desert Sunlight 300, LLC",SUN,Solar,CA,California,ALL,36421.17,36638.47,megawatthours,megawatthours
2017-12-01,57993,"Desert Sunlight 300, LLC",SUN,Solar,CA,California,PV,36421.17,36638.47,megawatthours,megawatthours
2017-12-01,57994,Apple Data Center PV,SUN,Solar,NC,North Carolina,ALL,2197.6,2197.6,megawatthours,megawatthours
2017-12-01,57994,Apple Data Center PV,SUN,Solar,NC,North Carolina,PV,2197.6,2197.6,megawatthours,megawatthours
2017-12-01,57995,NaturEner Rim Rock Energy,WND,Wind,MT,Montana,ALL,64258.07,64333.8,megawatthours,megawatthours
2017-12-01,57995,NaturEner Rim Rock Energy,WND,Wind,MT,Montana,WT,64258.07,64333.8,megawatthours,megawatthours
2017-12-01,57996,Auwahi Wind Energy,WND,Wind,HI,Hawaii,ALL,6273.34,6593.9,megawatthours,megawatthours
2017-12-01,57996,Auwahi Wind Energy,WND,Wind,HI,Hawaii,WT,6273.34,6593.9,megawatthours,megawatthours
2017-12-01,57997,Foothills Solar Plant,SUN,Solar,AZ,Arizona,ALL,4614.23,4614.23,megawatthours,megawatthours
2017-12-01,57997,Foothills Solar Plant,SUN,Solar,AZ,Arizona,PV,4614.23,4614.23,megawatthours,megawatthours
2017-12-01,57998,Twin Ridges Wind Farm,WND,Wind,PA,Pennsylvania,ALL,37334.72,37362.77,megawatthours,megawatthours
2017-12-01,57998,Twin Ridges Wind Farm,WND,Wind,PA,Pennsylvania,WT,37334.72,37362.77,megawatthours,megawatthours
2017-12-01,58313,Mocksville Farm,SUN,Solar,NC,North Carolina,ALL,503.15,505.21,megawatthours,megawatthours
2017-12-01,58313,Mocksville Farm,SUN,Solar,NC,North Carolina,PV,503.15,505.21,megawatthours,megawatthours
2017-12-01,58314,Belwood Farm,SUN,Solar,NC,North Carolina,ALL,410.26,411.98,megawatthours,megawatthours
2017-12-01,58314,Belwood Farm,SUN,Solar,NC,North Carolina,PV,410.26,411.98,megawatthours,megawatthours
2017-12-01,58315,Arndt Farm,SUN,Solar,NC,North Carolina,ALL,497.99,501.21,megawatthours,megawatthours
2017-12-01,58315,Arndt Farm,SUN,Solar,NC,North Carolina,PV,497.99,501.21,megawatthours,megawatthours
2017-12-01,58316,Railroad Farm,SUN,Solar,NC,North Carolina,ALL,501.82,503.93,megawatthours,megawatthours
2017-12-01,58316,Railroad Farm,SUN,Solar,NC,North Carolina,PV,501.82,503.93,megawatthours,megawatthours
2017-12-01,58317,Watts Farm,SUN,Solar,NC,North Carolina,ALL,517.36,519.42,megawatthours,megawatthours
2017-12-01,58317,Watts Farm,SUN,Solar,NC,North Carolina,PV,517.36,519.42,megawatthours,megawatthours
2017-12-01,58318,Farrington Farm,SUN,Solar,NC,North Carolina,ALL,89.45,89.84,megawatthours,megawatthours
2017-12-01,58318,Farrington Farm,SUN,Solar,NC,North Carolina,PV,89.45,89.84,megawatthours,megawatthours
2017-12-01,58319,"Patua Acquisition Project, LLC",SUN,Solar,NV,Nevada,ALL,1624.38,1624.38,megawatthours,megawatthours
2017-12-01,58319,"Patua Acquisition Project, LLC",SUN,Solar,NV,Nevada,PV,1624.38,1624.38,megawatthours,megawatthours
2017-12-01,58321,Goldthwaite Wind Energy Facility,WND,Wind,TX,Texas,ALL,41962.4,41962.4,megawatthours,megawatthours
2017-12-01,58321,Goldthwaite Wind Energy Facility,WND,Wind,TX,Texas,WT,41962.4,41962.4,megawatthours,megawatthours
2017-12-01,58322,Prairie Breeze,WND,Wind,NE,Nebraska,ALL,75493.0,75493.0,megawatthours,megawatthours
2017-12-01,58322,Prairie Breeze,WND,Wind,NE,Nebraska,WT,75493.0,75493.0,megawatthours,megawatthours
2017-12-01,58323,Shannon Farm,SUN,Solar,NC,North Carolina,ALL,530.02,532.13,megawatthours,megawatthours
2017-12-01,58527,Crown Cooling Facility,SUN,Solar,CA,California,PV,63.16,103.42,megawatthours,megawatthours
2017-12-01,58528,Garnet Solar Generation Station I LLC,SUN,Solar,CA,California,ALL,469.2,473.94,megawatthours,megawatthours
2017-12-01,58528,Garnet Solar Generation Station I LLC,SUN,Solar,CA,California,PV,469.2,473.94,megawatthours,megawatthours
2017-12-01,58529,Progress Manis I,SUN,Solar,NC,North Carolina,ALL,189.61,190.89,megawatthours,megawatthours
2017-12-01,58529,Progress Manis I,SUN,Solar,NC,North Carolina,PV,189.61,190.89,megawatthours,megawatthours
2017-12-01,58531,North Carolina Solar Bethea I,SUN,Solar,NC,North Carolina,ALL,203.33,203.33,megawatthours,megawatthours
2017-12-01,58531,North Carolina Solar Bethea I,SUN,Solar,NC,North Carolina,PV,203.33,203.33,megawatthours,megawatthours
2017-12-01,58534,Westford Solar Park,SUN,Solar,MA,Massachusetts,ALL,196.7,196.74,megawatthours,megawatthours
2017-12-01,58534,Westford Solar Park,SUN,Solar,MA,Massachusetts,PV,196.7,196.74,megawatthours,megawatthours
2017-12-01,58535,Pickering Solar,SUN,Solar,PA,Pennsylvania,ALL,85.55,85.55,megawatthours,megawatthours
2017-12-01,58535,Pickering Solar,SUN,Solar,PA,Pennsylvania,PV,85.55,85.55,megawatthours,megawatthours
2017-12-01,58536,Cornerstone Power Holmdel LLC,SUN,Solar,NJ,New Jersey,ALL,179.36,180.7,megawatthours,megawatthours
2017-12-01,58536,Cornerstone Power Holmdel LLC,SUN,Solar,NJ,New Jersey,PV,179.36,180.7,megawatthours,megawatthours
2017-12-01,58537,OCI Alamo Solar I,SUN,Solar,TX,Texas,ALL,3737.72,3777.91,megawatthours,megawatthours
2017-12-01,58537,OCI Alamo Solar I,SUN,Solar,TX,Texas,PV,3737.72,3777.91,megawatthours,megawatthours
2017-12-01,58538,PCSP3 Airport,SUN,Solar,NC,North Carolina,ALL,230.64,230.64,megawatthours,megawatthours
2017-12-01,58538,PCSP3 Airport,SUN,Solar,NC,North Carolina,PV,230.64,230.64,megawatthours,megawatthours
2017-12-01,58539,Lake Pleasant WTP,SUN,Solar,AZ,Arizona,ALL,721.62,721.62,megawatthours,megawatthours
2017-12-01,58539,Lake Pleasant WTP,SUN,Solar,AZ,Arizona,PV,721.62,721.62,megawatthours,megawatthours
2017-12-01,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,ALL,93.97,94.92,megawatthours,megawatthours
2017-12-01,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,93.97,94.92,megawatthours,megawatthours
2017-12-01,58541,SunGen Sharon 1 LLC,SUN,Solar,VT,Vermont,ALL,96.32,96.32,megawatthours,megawatthours
2017-12-01,58541,SunGen Sharon 1 LLC,SUN,Solar,VT,Vermont,PV,96.32,96.32,megawatthours,megawatthours
2017-12-01,58542,"Desert Sunlight 250, LLC",SUN,Solar,CA,California,ALL,32031.16,32226.19,megawatthours,megawatthours
2017-12-01,60442,Carver MA 1,SUN,Solar,MA,Massachusetts,ALL,110.25,110.25,megawatthours,megawatthours
2017-12-01,60442,Carver MA 1,SUN,Solar,MA,Massachusetts,PV,110.25,110.25,megawatthours,megawatthours
2017-12-01,60443,Wareham MA 1,SUN,Solar,MA,Massachusetts,ALL,110.97,110.97,megawatthours,megawatthours
2017-12-01,60443,Wareham MA 1,SUN,Solar,MA,Massachusetts,PV,110.97,110.97,megawatthours,megawatthours
2017-12-01,60445,ID Solar,SUN,Solar,ID,Idaho,ALL,4574.71,4578.69,megawatthours,megawatthours
2017-12-01,60445,ID Solar,SUN,Solar,ID,Idaho,PV,4574.71,4578.69,megawatthours,megawatthours
2017-12-01,60446,E&B Resources,SUN,Solar,CA,California,ALL,118.45,118.45,megawatthours,megawatthours
2017-12-01,60446,E&B Resources,SUN,Solar,CA,California,PV,118.45,118.45,megawatthours,megawatthours
2017-12-01,60447,Presbyterian Senior Living Service,SUN,Solar,MD,Maryland,ALL,79.34,79.34,megawatthours,megawatthours
2017-12-01,60447,Presbyterian Senior Living Service,SUN,Solar,MD,Maryland,PV,79.34,79.34,megawatthours,megawatthours
2017-12-01,60448,Valdosta,SUN,Solar,GA,Georgia,ALL,77.2,77.2,megawatthours,megawatthours
2017-12-01,60448,Valdosta,SUN,Solar,GA,Georgia,PV,77.2,77.2,megawatthours,megawatthours
2017-12-01,60449,Pavant Solar II LLC,SUN,Solar,UT,Utah,ALL,6147.99,6147.99,megawatthours,megawatthours
2017-12-01,60449,Pavant Solar II LLC,SUN,Solar,UT,Utah,PV,6147.99,6147.99,megawatthours,megawatthours
2017-12-01,60450,Corcoran,SUN,Solar,CA,California,ALL,99.95,99.95,megawatthours,megawatthours
2017-12-01,60450,Corcoran,SUN,Solar,CA,California,PV,99.95,99.95,megawatthours,megawatthours
2017-12-01,60451,Brookside,SUN,Solar,RI,Rhode Island,ALL,26.63,26.63,megawatthours,megawatthours
2017-12-01,60451,Brookside,SUN,Solar,RI,Rhode Island,PV,26.63,26.63,megawatthours,megawatthours
2017-12-01,60684,Amphitheater High School Solar,SUN,Solar,AZ,Arizona,ALL,110.54,143.56,megawatthours,megawatthours
2017-12-01,60684,Amphitheater High School Solar,SUN,Solar,AZ,Arizona,PV,110.54,143.56,megawatthours,megawatthours
2017-12-01,60685,Canyon Del Oro High School Solar,SUN,Solar,AZ,Arizona,ALL,123.53,160.41,megawatthours,megawatthours
2017-12-01,60685,Canyon Del Oro High School Solar,SUN,Solar,AZ,Arizona,PV,123.53,160.41,megawatthours,megawatthours
2017-12-01,60686,Pierre Solar,SUN,Solar,SD,South Dakota,ALL,64.15,64.77,megawatthours,megawatthours
2017-12-01,60686,Pierre Solar,SUN,Solar,SD,South Dakota,PV,64.15,64.77,megawatthours,megawatthours
2017-12-01,60687,"Cimarron Bend Wind Project I, LLC",WND,Wind,KS,Kansas,ALL,54103.0,54103.0,megawatthours,megawatthours
2017-12-01,60687,"Cimarron Bend Wind Project I, LLC",WND,Wind,KS,Kansas,WT,54103.0,54103.0,megawatthours,megawatthours
2017-12-01,60688,"Cimarron Bend Wind Project II, LLC",WND,Wind,KS,Kansas,ALL,83318.0,83318.0,megawatthours,megawatthours
2017-12-01,60688,"Cimarron Bend Wind Project II, LLC",WND,Wind,KS,Kansas,WT,83318.0,83318.0,megawatthours,megawatthours
2017-12-01,60689,Western Plains Wind Farm,WND,Wind,KS,Kansas,ALL,94109.0,94109.0,megawatthours,megawatthours
2017-12-01,60689,Western Plains Wind Farm,WND,Wind,KS,Kansas,WT,94109.0,94109.0,megawatthours,megawatthours
2017-12-01,60694,"WakeSun CSG, LLC",SUN,Solar,MN,Minnesota,ALL,156.72,156.72,megawatthours,megawatthours
2017-12-01,60694,"WakeSun CSG, LLC",SUN,Solar,MN,Minnesota,PV,156.72,156.72,megawatthours,megawatthours
2017-12-01,60695,"BentonSun CSG, LLC",SUN,Solar,MN,Minnesota,ALL,266.02,266.02,megawatthours,megawatthours
2017-12-01,60695,"BentonSun CSG, LLC",SUN,Solar,MN,Minnesota,PV,266.02,266.02,megawatthours,megawatthours
2017-12-01,59374,Old Mill Solar,SUN,Solar,OR,Oregon,ALL,581.61,581.61,megawatthours,megawatthours
2017-12-01,59374,Old Mill Solar,SUN,Solar,OR,Oregon,PV,581.61,581.61,megawatthours,megawatthours
2017-12-01,59375,Rose Hill,SUN,Solar,NC,North Carolina,ALL,202.44,202.83,megawatthours,megawatthours
2017-12-01,59375,Rose Hill,SUN,Solar,NC,North Carolina,PV,202.44,202.83,megawatthours,megawatthours
2017-12-01,61051,Barefoot Bay Solar Energy Center,SUN,Solar,FL,Florida,ALL,4815.0,4842.0,megawatthours,megawatthours
2017-12-01,61051,Barefoot Bay Solar Energy Center,SUN,Solar,FL,Florida,PV,4815.0,4842.0,megawatthours,megawatthours
2017-12-01,61052,Loggerhead Solar Energy Center,SUN,Solar,FL,Florida,ALL,3407.0,3429.0,megawatthours,megawatthours
2017-12-01,61052,Loggerhead Solar Energy Center,SUN,Solar,FL,Florida,PV,3407.0,3429.0,megawatthours,megawatthours
2017-12-01,61053,Greenfield Solar Park,SUN,Solar,IN,Indiana,ALL,24.0,25.0,megawatthours,megawatthours
2017-12-01,61053,Greenfield Solar Park,SUN,Solar,IN,Indiana,PV,24.0,25.0,megawatthours,megawatthours
2017-12-01,61054,IMPA Anderson Solar Park 2,SUN,Solar,IN,Indiana,ALL,39.0,41.0,megawatthours,megawatthours
2017-12-01,61054,IMPA Anderson Solar Park 2,SUN,Solar,IN,Indiana,PV,39.0,41.0,megawatthours,megawatthours
2017-12-01,61055,DG AMP Solar Front Royal,SUN,Solar,VA,Virginia,ALL,279.59,279.59,megawatthours,megawatthours
2017-12-01,61055,DG AMP Solar Front Royal,SUN,Solar,VA,Virginia,PV,279.59,279.59,megawatthours,megawatthours
2017-12-01,61056,Seward Wind Farm,WND,Wind,NE,Nebraska,ALL,4.0,5.0,megawatthours,megawatthours
2017-12-01,61056,Seward Wind Farm,WND,Wind,NE,Nebraska,WT,4.0,5.0,megawatthours,megawatthours
