period,respondent,respondent-name,fueltype,type-name,timezone,timezone-description,value,value-units
2022-10-29,PSCO,Public Service Company of Colorado,SUN,Solar,Mountain,Mountain,6019,megawatthours
2022-10-28,SC,South Carolina Public Service Authority,SUN,Solar,Central,Central,417,megawatthours
2022-10-29,CAL,California,SUN,Solar,Eastern,Eastern,106585,megawatthours
2022-10-29,TEPC,Tucson Electric Power,SUN,Solar,Mountain,Mountain,2957,megawatthours
2022-10-28,SWPP,Southwest Power Pool,SUN,Solar,Arizona,Arizona,1296,megawatthours
2022-10-28,MIDW,Midwest,SUN,Solar,Central,Central,14864,megawatthours
2022-10-28,CAR,Carolinas,SUN,Solar,Pacific,Pacific,17840,megawatthours
2022-10-28,ISNE,ISO New England,SUN,Solar,Arizona,Arizona,2786,megawatthours
2022-10-29,PNM,Public Service Company of New Mexico,SUN,Solar,Mountain,Mountain,3369,megawatthours
2022-10-28,TVA,Tennessee Valley Authority,SUN,Solar,Pacific,Pacific,3676,megawatthours
2022-10-28,TEC,Tampa Electric Company,SUN,Solar,Arizona,Arizona,3762,megawatthours
2022-10-24,BANC,Balancing Authority of Northern California,SUN,Solar,Mountain,Mountain,1381,megawatthours
2022-10-23,MIDA,Mid-Atlantic,SUN,Solar,Mountain,Mountain,9479,megawatthours
2022-10-23,TEX,Texas,SUN,Solar,Eastern,Eastern,33951,megawatthours
2022-10-23,SWPP,Southwest Power Pool,SUN,Solar,Arizona,Arizona,487,megawatthours
2022-10-24,IPCO,Idaho Power Company,SUN,Solar,Arizona,Arizona,808,megawatthours
2022-10-23,PACE,PacifiCorp East,SUN,Solar,Arizona,Arizona,5095,megawatthours
2022-10-23,CAR,Carolinas,SUN,Solar,Mountain,Mountain,27807,megawatthours
2022-10-24,WALC,Western Area Power Administration - Desert Southwest Region,SUN,Solar,Arizona,Arizona,1673,megawatthours
2022-10-23,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,Mountain,Mountain,13012,megawatthours
2022-10-24,AVRN,"Avangrid Renewables, LLC",SUN,Solar,Arizona,Arizona,0,megawatthours
2022-10-23,PJM,"PJM Interconnection, LLC",SUN,Solar,Arizona,Arizona,9479,megawatthours
2022-10-24,BPAT,Bonneville Power Administration,SUN,Solar,Pacific,Pacific,275,megawatthours
2022-10-24,MIDW,Midwest,SUN,Solar,Eastern,Eastern,8454,megawatthours
2022-10-23,FPL,Florida Power & Light Co.,SUN,Solar,Mountain,Mountain,36964,megawatthours
2022-10-23,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,Arizona,Arizona,13012,megawatthours
2022-10-23,MIDW,Midwest,SUN,Solar,Central,Central,13084,megawatthours
2022-10-24,TAL,City of Tallahassee,SUN,Solar,Eastern,Eastern,371,megawatthours
2022-10-24,IID,Imperial Irrigation District,SUN,Solar,Mountain,Mountain,4078,megawatthours
2022-10-26,NWMT,NorthWestern Corporation,SUN,Solar,Eastern,Eastern,62,megawatthours
2022-10-25,FLA,Florida,SUN,Solar,Pacific,Pacific,32543,megawatthours
2022-10-25,NY,New York,SUN,Solar,Central,Central,0,megawatthours
2022-10-25,PJM,"PJM Interconnection, LLC",SUN,Solar,Arizona,Arizona,7015,megawatthours
2022-10-26,AVRN,"Avangrid Renewables, LLC",SUN,Solar,Arizona,Arizona,0,megawatthours
2022-10-26,AVRN,"Avangrid Renewables, LLC",SUN,Solar,Pacific,Pacific,0,megawatthours
2022-10-25,FPL,Florida Power & Light Co.,SUN,Solar,Arizona,Arizona,22510,megawatthours
2022-10-26,AZPS,Arizona Public Service Company,SUN,Solar,Eastern,Eastern,4701,megawatthours
2022-10-25,TEN,Tennessee,SUN,Solar,Mountain,Mountain,1179,megawatthours
2022-10-25,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,Pacific,Pacific,86890,megawatthours
2022-10-28,DUK,Duke Energy Carolinas,SUN,Solar,Central,Central,4755,megawatthours
2022-10-29,WALC,Western Area Power Administration - Desert Southwest Region,SUN,Solar,Central,Central,1591,megawatthours
2022-10-28,MIDW,Midwest,SUN,Solar,Pacific,Pacific,14863,megawatthours
2022-10-28,DUK,Duke Energy Carolinas,SUN,Solar,Arizona,Arizona,4755,megawatthours
2022-10-28,CENT,Central,SUN,Solar,Arizona,Arizona,1296,megawatthours
2022-10-29,TEX,Texas,SUN,Solar,Central,Central,64524,megawatthours
2022-10-28,NY,New York,SUN,Solar,Pacific,Pacific,0,megawatthours
2022-10-29,AVRN,"Avangrid Renewables, LLC",SUN,Solar,Mountain,Mountain,0,megawatthours
2022-10-29,BANC,Balancing Authority of Northern California,SUN,Solar,Pacific,Pacific,1177,megawatthours
2022-10-28,US48,United States Lower 48,SUN,Solar,Central,Central,274250,megawatthours
2022-10-28,SOCO,"Southern Company Services, Inc. - Trans",SUN,Solar,Mountain,Mountain,7717,megawatthours
2022-10-25,TEX,Texas,SUN,Solar,Mountain,Mountain,86890,megawatthours
2022-10-26,AVA,Avista Corporation,SUN,Solar,Central,Central,97,megawatthours
2022-10-25,US48,United States Lower 48,SUN,Solar,Mountain,Mountain,323621,megawatthours
2022-10-26,NW,Northwest,SUN,Solar,Eastern,Eastern,32422,megawatthours
2022-10-25,CPLE,Duke Energy Progress East,SUN,Solar,Arizona,Arizona,11702,megawatthours
2022-10-25,SE,Southeast,SUN,Solar,Pacific,Pacific,7937,megawatthours
2022-10-25,MIDA,Mid-Atlantic,SUN,Solar,Pacific,Pacific,7015,megawatthours
2022-10-25,TEN,Tennessee,SUN,Solar,Pacific,Pacific,1177,megawatthours
2022-10-26,LDWP,Los Angeles Department of Water and Power,SUN,Solar,Eastern,Eastern,7233,megawatthours
2022-10-26,TEX,Texas,SUN,Solar,Eastern,Eastern,78424,megawatthours
2022-10-25,FLA,Florida,SUN,Solar,Mountain,Mountain,32618,megawatthours
2022-10-26,EPE,El Paso Electric Company,SUN,Solar,Pacific,Pacific,815,megawatthours
2022-10-25,FPL,Florida Power & Light Co.,SUN,Solar,Pacific,Pacific,22510,megawatthours
2022-10-25,SOCO,"Southern Company Services, Inc. - Trans",SUN,Solar,Arizona,Arizona,7937,megawatthours
2022-10-25,SEC,Seminole Electric Cooperative,SUN,Solar,Mountain,Mountain,11,megawatthours
2022-10-25,TAL,City of Tallahassee,SUN,Solar,Pacific,Pacific,254,megawatthours
2022-10-25,NYIS,New York Independent System Operator,SUN,Solar,Mountain,Mountain,0,megawatthours
2022-10-26,PSEI,"Puget Sound Energy, Inc.",SUN,Solar,Central,Central,48,megawatthours
2022-10-24,PNM,Public Service Company of New Mexico,SUN,Solar,Eastern,Eastern,2516,megawatthours
2022-10-23,CPLE,Duke Energy Progress East,SUN,Solar,Pacific,Pacific,14069,megawatthours
2022-10-24,AVRN,"Avangrid Renewables, LLC",SUN,Solar,Eastern,Eastern,0,megawatthours
2022-10-23,FPC,"Duke Energy Florida, Inc.",SUN,Solar,Central,Central,5651,megawatthours
2022-10-24,NWMT,NorthWestern Corporation,SUN,Solar,Central,Central,70,megawatthours
2022-10-24,WACM,Western Area Power Administration - Rocky Mountain Region,SUN,Solar,Central,Central,956,megawatthours
2022-10-23,NE,New England,SUN,Solar,Mountain,Mountain,1093,megawatthours
2022-10-24,AZPS,Arizona Public Service Company,SUN,Solar,Arizona,Arizona,4789,megawatthours
2022-10-24,EPE,El Paso Electric Company,SUN,Solar,Mountain,Mountain,651,megawatthours
2022-10-23,MIDA,Mid-Atlantic,SUN,Solar,Central,Central,9479,megawatthours
2022-10-25,CENT,Central,SUN,Solar,Mountain,Mountain,1551,megawatthours
2022-10-25,PSCO,Public Service Company of Colorado,SUN,Solar,Arizona,Arizona,5460,megawatthours
2022-10-26,LDWP,Los Angeles Department of Water and Power,SUN,Solar,Pacific,Pacific,7233,megawatthours
2022-10-26,GRID,"Gridforce Energy Management, LLC",SUN,Solar,Pacific,Pacific,1016,megawatthours
2022-10-25,NYIS,New York Independent System Operator,SUN,Solar,Arizona,Arizona,0,megawatthours
2022-10-25,TVA,Tennessee Valley Authority,SUN,Solar,Pacific,Pacific,1177,megawatthours
2022-10-26,NEVP,Nevada Power Company,SUN,Solar,Eastern,Eastern,15025,megawatthours
2022-10-25,TEX,Texas,SUN,Solar,Arizona,Arizona,86890,megawatthours
2022-10-25,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,Arizona,Arizona,5767,megawatthours
2022-10-26,AVRN,"Avangrid Renewables, LLC",SUN,Solar,Central,Central,0,megawatthours
2022-10-25,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,Arizona,Arizona,86890,megawatthours
2022-10-26,AZPS,Arizona Public Service Company,SUN,Solar,Arizona,Arizona,4701,megawatthours
2022-10-26,PSCO,Public Service Company of Colorado,SUN,Solar,Mountain,Mountain,3954,megawatthours
2022-10-29,TEC,Tampa Electric Company,SUN,Solar,Eastern,Eastern,3157,megawatthours
2022-10-29,TEPC,Tucson Electric Power,SUN,Solar,Eastern,Eastern,2957,megawatthours
2022-10-29,NYIS,New York Independent System Operator,SUN,Solar,Eastern,Eastern,0,megawatthours
2022-10-29,AZPS,Arizona Public Service Company,SUN,Solar,Eastern,Eastern,4013,megawatthours
2022-10-29,NW,Northwest,SUN,Solar,Eastern,Eastern,36682,megawatthours
2022-10-28,MIDA,Mid-Atlantic,SUN,Solar,Mountain,Mountain,12452,megawatthours
2022-10-29,NWMT,NorthWestern Corporation,SUN,Solar,Central,Central,70,megawatthours
2022-10-29,SW,Southwest,SUN,Solar,Arizona,Arizona,15904,megawatthours
2022-10-29,CAL,California,SUN,Solar,Pacific,Pacific,106585,megawatthours
2022-10-29,FMPP,Florida Municipal Power Pool,SUN,Solar,Eastern,Eastern,913,megawatthours
2022-10-29,AVRN,"Avangrid Renewables, LLC",SUN,Solar,Central,Central,0,megawatthours
2022-10-29,EPE,El Paso Electric Company,SUN,Solar,Central,Central,807,megawatthours
2022-10-26,IID,Imperial Irrigation District,SUN,Solar,Arizona,Arizona,3794,megawatthours
2022-10-26,AVA,Avista Corporation,SUN,Solar,Mountain,Mountain,97,megawatthours
2022-10-26,PSCO,Public Service Company of Colorado,SUN,Solar,Central,Central,3956,megawatthours
2022-10-26,BANC,Balancing Authority of Northern California,SUN,Solar,Central,Central,1291,megawatthours
2022-10-26,WALC,Western Area Power Administration - Desert Southwest Region,SUN,Solar,Arizona,Arizona,1556,megawatthours
2022-10-25,FPC,"Duke Energy Florida, Inc.",SUN,Solar,Arizona,Arizona,4905,megawatthours
2022-10-25,FPC,"Duke Energy Florida, Inc.",SUN,Solar,Mountain,Mountain,4905,megawatthours
2022-10-25,ISNE,ISO New England,SUN,Solar,Arizona,Arizona,1024,megawatthours
2022-10-25,SEC,Seminole Electric Cooperative,SUN,Solar,Central,Central,11,megawatthours
2022-10-26,AZPS,Arizona Public Service Company,SUN,Solar,Mountain,Mountain,4702,megawatthours
2022-10-26,IID,Imperial Irrigation District,SUN,Solar,Eastern,Eastern,3794,megawatthours
2022-10-25,MIDW,Midwest,SUN,Solar,Central,Central,5803,megawatthours
2022-10-25,SC,South Carolina Public Service Authority,SUN,Solar,Central,Central,485,megawatthours
2022-10-25,CAR,Carolinas,SUN,Solar,Mountain,Mountain,24140,megawatthours
2022-10-25,FMPP,Florida Municipal Power Pool,SUN,Solar,Mountain,Mountain,807,megawatthours
2022-10-26,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,SUN,Solar,Eastern,Eastern,15,megawatthours
2022-10-25,ISNE,ISO New England,SUN,Solar,Central,Central,1024,megawatthours
2022-10-24,PSCO,Public Service Company of Colorado,SUN,Solar,Eastern,Eastern,3849,megawatthours
2022-10-24,FPL,Florida Power & Light Co.,SUN,Solar,Eastern,Eastern,22054,megawatthours
2022-10-23,FPL,Florida Power & Light Co.,SUN,Solar,Pacific,Pacific,36964,megawatthours
2022-10-24,TEX,Texas,SUN,Solar,Eastern,Eastern,43676,megawatthours
2022-10-24,BPAT,Bonneville Power Administration,SUN,Solar,Arizona,Arizona,275,megawatthours
2022-10-23,NW,Northwest,SUN,Solar,Pacific,Pacific,28984,megawatthours
2022-10-24,CAR,Carolinas,SUN,Solar,Eastern,Eastern,28336,megawatthours
2022-10-23,NY,New York,SUN,Solar,Arizona,Arizona,0,megawatthours
2022-10-24,BANC,Balancing Authority of Northern California,SUN,Solar,Arizona,Arizona,1381,megawatthours
2022-10-24,JEA,JEA,SUN,Solar,Eastern,Eastern,236,megawatthours
2022-10-24,CAL,California,SUN,Solar,Pacific,Pacific,107287,megawatthours
2022-10-23,PJM,"PJM Interconnection, LLC",SUN,Solar,Central,Central,9479,megawatthours
2022-10-23,NE,New England,SUN,Solar,Pacific,Pacific,1093,megawatthours
2022-10-24,TVA,Tennessee Valley Authority,SUN,Solar,Central,Central,3628,megawatthours
2022-10-23,SWPP,Southwest Power Pool,SUN,Solar,Mountain,Mountain,487,megawatthours
2022-10-23,DUK,Duke Energy Carolinas,SUN,Solar,Central,Central,6565,megawatthours
2022-10-23,DUK,Duke Energy Carolinas,SUN,Solar,Arizona,Arizona,6561,megawatthours
2022-10-23,MIDW,Midwest,SUN,Solar,Arizona,Arizona,13083,megawatthours
2022-10-24,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,SUN,Solar,Eastern,Eastern,66,megawatthours
2022-10-23,TEC,Tampa Electric Company,SUN,Solar,Pacific,Pacific,4591,megawatthours
2022-10-24,SWPP,Southwest Power Pool,SUN,Solar,Central,Central,728,megawatthours
2022-10-26,DUK,Duke Energy Carolinas,SUN,Solar,Eastern,Eastern,2550,megawatthours
2022-10-25,CPLW,Duke Energy Progress West,SUN,Solar,Central,Central,0,megawatthours
2022-10-25,TEC,Tampa Electric Company,SUN,Solar,Arizona,Arizona,3823,megawatthours
2022-10-26,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,Eastern,Eastern,78424,megawatthours
2022-10-25,SEC,Seminole Electric Cooperative,SUN,Solar,Arizona,Arizona,11,megawatthours
2022-10-26,FPL,Florida Power & Light Co.,SUN,Solar,Eastern,Eastern,22649,megawatthours
2022-10-26,GRID,"Gridforce Energy Management, LLC",SUN,Solar,Mountain,Mountain,1016,megawatthours
2022-10-25,SE,Southeast,SUN,Solar,Mountain,Mountain,7937,megawatthours
2022-10-26,SOCO,"Southern Company Services, Inc. - Trans",SUN,Solar,Central,Central,9188,megawatthours
2022-10-25,SCEG,"Dominion Energy South Carolina, Inc.",SUN,Solar,Pacific,Pacific,5992,megawatthours
2022-10-26,FLA,Florida,SUN,Solar,Eastern,Eastern,28577,megawatthours
2022-10-29,CPLE,Duke Energy Progress East,SUN,Solar,Eastern,Eastern,6231,megawatthours
2022-10-29,IID,Imperial Irrigation District,SUN,Solar,Pacific,Pacific,3867,megawatthours
2022-10-28,CPLE,Duke Energy Progress East,SUN,Solar,Central,Central,7700,megawatthours
2022-10-29,CAL,California,SUN,Solar,Arizona,Arizona,106585,megawatthours
2022-10-29,WALC,Western Area Power Administration - Desert Southwest Region,SUN,Solar,Pacific,Pacific,1591,megawatthours
2022-10-29,IPCO,Idaho Power Company,SUN,Solar,Mountain,Mountain,1333,megawatthours
2022-10-29,BPAT,Bonneville Power Administration,SUN,Solar,Mountain,Mountain,827,megawatthours
2022-10-29,PACW,PacifiCorp West,SUN,Solar,Arizona,Arizona,1642,megawatthours
2022-10-29,TEN,Tennessee,SUN,Solar,Central,Central,2797,megawatthours
2022-10-28,ISNE,ISO New England,SUN,Solar,Mountain,Mountain,2784,megawatthours
2022-10-29,AVA,Avista Corporation,SUN,Solar,Pacific,Pacific,89,megawatthours
2022-10-28,CAR,Carolinas,SUN,Solar,Mountain,Mountain,17838,megawatthours
2022-10-28,TEC,Tampa Electric Company,SUN,Solar,Central,Central,3762,megawatthours
2022-10-29,WACM,Western Area Power Administration - Rocky Mountain Region,SUN,Solar,Pacific,Pacific,1146,megawatthours
2022-10-28,FMPP,Florida Municipal Power Pool,SUN,Solar,Arizona,Arizona,616,megawatthours
2022-10-28,SC,South Carolina Public Service Authority,SUN,Solar,Pacific,Pacific,417,megawatthours
2022-10-28,PJM,"PJM Interconnection, LLC",SUN,Solar,Mountain,Mountain,12452,megawatthours
2022-10-25,CPLE,Duke Energy Progress East,SUN,Solar,Pacific,Pacific,11702,megawatthours
2022-10-25,SWPP,Southwest Power Pool,SUN,Solar,Pacific,Pacific,1551,megawatthours
2022-10-25,TEC,Tampa Electric Company,SUN,Solar,Central,Central,3823,megawatthours
2022-10-25,CPLE,Duke Energy Progress East,SUN,Solar,Mountain,Mountain,11703,megawatthours
2022-10-26,BPAT,Bonneville Power Administration,SUN,Solar,Mountain,Mountain,545,megawatthours
2022-10-26,NEVP,Nevada Power Company,SUN,Solar,Central,Central,15023,megawatthours
2022-10-26,SW,Southwest,SUN,Solar,Mountain,Mountain,16762,megawatthours
2022-10-25,FMPP,Florida Municipal Power Pool,SUN,Solar,Central,Central,807,megawatthours
2022-10-25,MIDA,Mid-Atlantic,SUN,Solar,Arizona,Arizona,7015,megawatthours
2022-10-25,ISNE,ISO New England,SUN,Solar,Pacific,Pacific,1024,megawatthours
2022-10-26,AVRN,"Avangrid Renewables, LLC",SUN,Solar,Mountain,Mountain,0,megawatthours
2022-10-26,SRP,Salt River Project Agricultural Improvement and Power District,SUN,Solar,Mountain,Mountain,3250,megawatthours
2022-10-26,AZPS,Arizona Public Service Company,SUN,Solar,Central,Central,4706,megawatthours
2022-10-26,IPCO,Idaho Power Company,SUN,Solar,Mountain,Mountain,1050,megawatthours
2022-10-26,GRID,"Gridforce Energy Management, LLC",SUN,Solar,Arizona,Arizona,1016,megawatthours
2022-10-26,PACE,PacifiCorp East,SUN,Solar,Central,Central,7949,megawatthours
2022-10-25,NE,New England,SUN,Solar,Mountain,Mountain,1024,megawatthours
2022-10-25,MIDW,Midwest,SUN,Solar,Arizona,Arizona,5804,megawatthours
2022-10-23,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,SUN,Solar,Mountain,Mountain,71,megawatthours
2022-10-24,WACM,Western Area Power Administration - Rocky Mountain Region,SUN,Solar,Mountain,Mountain,956,megawatthours
2022-10-24,SW,Southwest,SUN,Solar,Arizona,Arizona,16199,megawatthours
2022-10-24,NEVP,Nevada Power Company,SUN,Solar,Mountain,Mountain,15875,megawatthours
2022-10-24,TEPC,Tucson Electric Power,SUN,Solar,Arizona,Arizona,3139,megawatthours
2022-10-24,CISO,California Independent System Operator,SUN,Solar,Pacific,Pacific,93749,megawatthours
2022-10-24,CAL,California,SUN,Solar,Eastern,Eastern,107272,megawatthours
2022-10-24,TEPC,Tucson Electric Power,SUN,Solar,Central,Central,3139,megawatthours
2022-10-24,EPE,El Paso Electric Company,SUN,Solar,Eastern,Eastern,651,megawatthours
2022-10-24,BPAT,Bonneville Power Administration,SUN,Solar,Eastern,Eastern,273,megawatthours
2022-10-23,TEX,Texas,SUN,Solar,Central,Central,33951,megawatthours
2022-10-23,CENT,Central,SUN,Solar,Arizona,Arizona,487,megawatthours
2022-10-23,SC,South Carolina Public Service Authority,SUN,Solar,Central,Central,539,megawatthours
2022-10-24,SRP,Salt River Project Agricultural Improvement and Power District,SUN,Solar,Arizona,Arizona,3430,megawatthours
2022-10-23,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,Pacific,Pacific,33951,megawatthours
2022-10-24,NWMT,NorthWestern Corporation,SUN,Solar,Eastern,Eastern,70,megawatthours
2022-10-23,PJM,"PJM Interconnection, LLC",SUN,Solar,Pacific,Pacific,9479,megawatthours
2022-10-23,TAL,City of Tallahassee,SUN,Solar,Arizona,Arizona,424,megawatthours
2022-10-23,JEA,JEA,SUN,Solar,Eastern,Eastern,225,megawatthours
2022-10-26,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,Central,Central,14251,megawatthours
2022-10-25,MIDA,Mid-Atlantic,SUN,Solar,Mountain,Mountain,7014,megawatthours
2022-10-26,TEN,Tennessee,SUN,Solar,Eastern,Eastern,2301,megawatthours
2022-10-25,CPLW,Duke Energy Progress West,SUN,Solar,Pacific,Pacific,0,megawatthours
2022-10-26,SRP,Salt River Project Agricultural Improvement and Power District,SUN,Solar,Arizona,Arizona,3250,megawatthours
2022-10-25,PSCO,Public Service Company of Colorado,SUN,Solar,Pacific,Pacific,5460,megawatthours
2022-10-26,TEPC,Tucson Electric Power,SUN,Solar,Eastern,Eastern,2978,megawatthours
2022-10-25,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,SUN,Solar,Arizona,Arizona,37,megawatthours
2022-10-25,TEC,Tampa Electric Company,SUN,Solar,Pacific,Pacific,3823,megawatthours
2022-10-26,CAL,California,SUN,Solar,Pacific,Pacific,98887,megawatthours
2022-10-26,NWMT,NorthWestern Corporation,SUN,Solar,Mountain,Mountain,62,megawatthours
2022-10-26,CISO,California Independent System Operator,SUN,Solar,Eastern,Eastern,86569,megawatthours
2022-10-26,TEPC,Tucson Electric Power,SUN,Solar,Mountain,Mountain,2978,megawatthours
2022-10-28,SE,Southeast,SUN,Solar,Pacific,Pacific,7718,megawatthours
2022-10-29,TEX,Texas,SUN,Solar,Eastern,Eastern,64524,megawatthours
2022-10-28,CPLW,Duke Energy Progress West,SUN,Solar,Pacific,Pacific,0,megawatthours
2022-10-29,BPAT,Bonneville Power Administration,SUN,Solar,Central,Central,827,megawatthours
2022-10-29,EPE,El Paso Electric Company,SUN,Solar,Mountain,Mountain,807,megawatthours
2022-10-29,PSCO,Public Service Company of Colorado,SUN,Solar,Eastern,Eastern,6021,megawatthours
2022-10-29,PACW,PacifiCorp West,SUN,Solar,Mountain,Mountain,1642,megawatthours
2022-10-29,PSEI,"Puget Sound Energy, Inc.",SUN,Solar,Central,Central,41,megawatthours
2022-10-29,BANC,Balancing Authority of Northern California,SUN,Solar,Mountain,Mountain,1177,megawatthours
2022-10-29,CENT,Central,SUN,Solar,Central,Central,1466,megawatthours
2022-10-28,MIDA,Mid-Atlantic,SUN,Solar,Pacific,Pacific,12452,megawatthours
2022-10-29,WALC,Western Area Power Administration - Desert Southwest Region,SUN,Solar,Eastern,Eastern,1591,megawatthours
2022-10-29,SRP,Salt River Project Agricultural Improvement and Power District,SUN,Solar,Central,Central,3200,megawatthours
2022-10-29,GRID,"Gridforce Energy Management, LLC",SUN,Solar,Eastern,Eastern,952,megawatthours
2022-10-26,CPLW,Duke Energy Progress West,SUN,Solar,Eastern,Eastern,105,megawatthours
2022-10-25,SCEG,"Dominion Energy South Carolina, Inc.",SUN,Solar,Arizona,Arizona,5992,megawatthours
2022-10-26,WALC,Western Area Power Administration - Desert Southwest Region,SUN,Solar,Mountain,Mountain,1556,megawatthours
2022-10-26,JEA,JEA,SUN,Solar,Eastern,Eastern,165,megawatthours
2022-10-26,PACE,PacifiCorp East,SUN,Solar,Mountain,Mountain,7949,megawatthours
2022-10-25,SEC,Seminole Electric Cooperative,SUN,Solar,Pacific,Pacific,11,megawatthours
2022-10-25,TEC,Tampa Electric Company,SUN,Solar,Mountain,Mountain,3823,megawatthours
2022-10-26,EPE,El Paso Electric Company,SUN,Solar,Eastern,Eastern,815,megawatthours
2022-10-26,TEX,Texas,SUN,Solar,Central,Central,78424,megawatthours
2022-10-25,PJM,"PJM Interconnection, LLC",SUN,Solar,Pacific,Pacific,7015,megawatthours
2022-10-24,NE,New England,SUN,Solar,Pacific,Pacific,380,megawatthours
2022-10-24,TVA,Tennessee Valley Authority,SUN,Solar,Mountain,Mountain,3631,megawatthours
2022-10-25,CISO,California Independent System Operator,SUN,Solar,Arizona,Arizona,92307,megawatthours
2022-10-24,TVA,Tennessee Valley Authority,SUN,Solar,Arizona,Arizona,3631,megawatthours
2022-10-24,FPC,"Duke Energy Florida, Inc.",SUN,Solar,Arizona,Arizona,5176,megawatthours
2022-10-25,SRP,Salt River Project Agricultural Improvement and Power District,SUN,Solar,Pacific,Pacific,3333,megawatthours
2022-10-25,NW,Northwest,SUN,Solar,Eastern,Eastern,33743,megawatthours
2022-10-24,SC,South Carolina Public Service Authority,SUN,Solar,Central,Central,399,megawatthours
2022-10-24,MIDA,Mid-Atlantic,SUN,Solar,Arizona,Arizona,14191,megawatthours
2022-10-24,SCEG,"Dominion Energy South Carolina, Inc.",SUN,Solar,Mountain,Mountain,6517,megawatthours
2022-10-24,SE,Southeast,SUN,Solar,Pacific,Pacific,9552,megawatthours
2022-10-24,TEC,Tampa Electric Company,SUN,Solar,Arizona,Arizona,3823,megawatthours
2022-10-25,EPE,El Paso Electric Company,SUN,Solar,Central,Central,847,megawatthours
2022-10-24,CAR,Carolinas,SUN,Solar,Arizona,Arizona,28339,megawatthours
2022-10-25,SRP,Salt River Project Agricultural Improvement and Power District,SUN,Solar,Central,Central,3333,megawatthours
2022-10-25,SW,Southwest,SUN,Solar,Pacific,Pacific,16527,megawatthours
2022-10-24,FMPP,Florida Municipal Power Pool,SUN,Solar,Arizona,Arizona,1195,megawatthours
2022-10-25,TEPC,Tucson Electric Power,SUN,Solar,Eastern,Eastern,2932,megawatthours
2022-10-24,SOCO,"Southern Company Services, Inc. - Trans",SUN,Solar,Pacific,Pacific,9552,megawatthours
2022-10-24,NE,New England,SUN,Solar,Central,Central,380,megawatthours
2022-10-25,IPCO,Idaho Power Company,SUN,Solar,Central,Central,1417,megawatthours
2022-10-24,SEC,Seminole Electric Cooperative,SUN,Solar,Pacific,Pacific,10,megawatthours
2022-10-28,SW,Southwest,SUN,Solar,Eastern,Eastern,16410,megawatthours
2022-10-28,AVRN,"Avangrid Renewables, LLC",SUN,Solar,Central,Central,0,megawatthours
2022-10-28,MIDW,Midwest,SUN,Solar,Eastern,Eastern,14864,megawatthours
2022-10-27,ISNE,ISO New England,SUN,Solar,Central,Central,3093,megawatthours
2022-10-27,CPLW,Duke Energy Progress West,SUN,Solar,Mountain,Mountain,4,megawatthours
2022-10-28,TVA,Tennessee Valley Authority,SUN,Solar,Central,Central,3676,megawatthours
2022-10-28,CAL,California,SUN,Solar,Central,Central,100158,megawatthours
2022-10-28,AVA,Avista Corporation,SUN,Solar,Central,Central,28,megawatthours
2022-10-27,CAR,Carolinas,SUN,Solar,Central,Central,24604,megawatthours
2022-10-27,SCEG,"Dominion Energy South Carolina, Inc.",SUN,Solar,Pacific,Pacific,5331,megawatthours
2022-10-28,GRID,"Gridforce Energy Management, LLC",SUN,Solar,Mountain,Mountain,1020,megawatthours
2022-10-25,AZPS,Arizona Public Service Company,SUN,Solar,Pacific,Pacific,4247,megawatthours
2022-10-24,PACE,PacifiCorp East,SUN,Solar,Arizona,Arizona,11877,megawatthours
2022-10-25,GRID,"Gridforce Energy Management, LLC",SUN,Solar,Central,Central,1038,megawatthours
2022-10-24,DUK,Duke Energy Carolinas,SUN,Solar,Pacific,Pacific,5932,megawatthours
2022-10-25,LDWP,Los Angeles Department of Water and Power,SUN,Solar,Eastern,Eastern,7772,megawatthours
2022-10-24,SC,South Carolina Public Service Authority,SUN,Solar,Mountain,Mountain,399,megawatthours
2022-10-25,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,SUN,Solar,Central,Central,37,megawatthours
2022-10-25,BANC,Balancing Authority of Northern California,SUN,Solar,Central,Central,1232,megawatthours
2022-10-25,TEX,Texas,SUN,Solar,Eastern,Eastern,86890,megawatthours
2022-10-25,LDWP,Los Angeles Department of Water and Power,SUN,Solar,Mountain,Mountain,7772,megawatthours
2022-10-25,EPE,El Paso Electric Company,SUN,Solar,Eastern,Eastern,847,megawatthours
2022-10-25,IID,Imperial Irrigation District,SUN,Solar,Central,Central,3940,megawatthours
2022-10-24,TEC,Tampa Electric Company,SUN,Solar,Pacific,Pacific,3823,megawatthours
2022-10-24,JEA,JEA,SUN,Solar,Central,Central,236,megawatthours
