Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,period
2019,10,25,19,30,0,0,0,4.9,10.8,114.29,10/25/2019 19:00:00
2019,10,25,20,30,0,0,0,4.800000000000001,10.0,127.29,10/25/2019 20:00:00
2019,10,25,21,30,0,0,0,4.5,9.6,140.01,10/25/2019 21:00:00
2019,10,25,22,30,0,0,0,4.2,9.5,151.83,10/25/2019 22:00:00
2019,10,25,23,30,0,0,0,3.9,9.5,160.73,10/25/2019 23:00:00
2019,10,26,0,30,0,0,0,3.8,9.5,161.69,10/26/2019 0:00:00
2019,10,26,1,30,0,0,0,3.6,9.6,153.8,10/26/2019 1:00:00
2019,10,26,2,30,0,0,0,3.4000000000000004,9.5,142.3,10/26/2019 2:00:00
2019,10,26,3,30,0,0,0,3.2,9.3,129.69,10/26/2019 3:00:00
2019,10,26,4,30,0,0,0,3.2,9.3,116.73,10/26/2019 4:00:00
2019,10,26,5,30,0,0,0,3.1,9.4,103.74,10/26/2019 5:00:00
2019,10,26,6,30,2,2,6,3.2,9.9,90.94,10/26/2019 6:00:00
2019,10,26,7,30,51,51,0,3.4000000000000004,10.8,78.46000000000001,10/26/2019 7:00:00
2019,10,26,8,30,188,159,73,3.6,12.1,66.84,10/26/2019 8:00:00
2019,10,26,9,30,252,225,49,3.5,13.9,56.42,10/26/2019 9:00:00
2019,10,26,10,30,627,174,678,3.4000000000000004,15.9,48.09,10/26/2019 10:00:00
2019,10,26,11,30,774,116,901,3.3000000000000003,17.6,43.11,10/26/2019 11:00:00
2019,10,26,12,30,728,162,770,3.2,18.8,42.68,10/26/2019 12:00:00
2019,10,26,13,30,719,102,904,3.2,19.6,46.94,10/26/2019 13:00:00
2019,10,26,14,30,590,91,865,3.1,19.9,54.78,10/26/2019 14:00:00
2019,10,26,15,30,411,77,788,2.7,19.700000000000003,64.91,10/26/2019 15:00:00
2019,10,26,16,30,202,56,621,1.7000000000000002,18.3,76.37,10/26/2019 16:00:00
2019,10,26,17,30,20,16,144,1.1,17.1,88.41,10/26/2019 17:00:00
2019,10,26,18,30,0,0,0,0.9,16.2,101.49,10/26/2019 18:00:00
2019,10,26,19,30,0,0,0,0.6000000000000001,16.6,114.47,10/26/2019 19:00:00
2019,10,26,20,30,0,0,0,0.5,16.1,127.47,10/26/2019 20:00:00
2019,10,26,21,30,0,0,0,0.8,14.8,140.21,10/26/2019 21:00:00
2019,10,26,22,30,0,0,0,1.1,13.2,152.07,10/26/2019 22:00:00
2019,10,26,23,30,0,0,0,1.1,12.2,161.05,10/26/2019 23:00:00
2019,10,27,0,30,0,0,0,1.2000000000000002,11.6,162.01,10/27/2019 0:00:00
2019,10,27,1,30,0,0,0,1.2000000000000002,11.3,154.02,10/27/2019 1:00:00
2019,10,27,2,30,0,0,0,1.2000000000000002,11.1,142.47,10/27/2019 2:00:00
2019,10,27,3,30,0,0,0,1.2000000000000002,11.1,129.83,10/27/2019 3:00:00
2019,10,27,4,30,0,0,0,1.2000000000000002,11.3,116.86,10/27/2019 4:00:00
2019,10,27,5,30,0,0,0,1.2000000000000002,11.6,103.88,10/27/2019 5:00:00
2019,10,27,6,30,6,7,50,1.1,12.7,91.09,10/27/2019 6:00:00
2019,10,27,7,30,162,51,565,1.1,15.4,78.64,10/27/2019 7:00:00
2019,10,27,8,30,373,73,769,1.4,18.5,67.04,10/27/2019 8:00:00
2019,10,27,9,30,559,86,860,1.6,20.9,56.66,10/27/2019 9:00:00
2019,10,27,10,30,697,96,905,1.7000000000000002,22.6,48.38,10/27/2019 10:00:00
2019,10,27,11,30,773,98,929,1.7000000000000002,23.6,43.44,10/27/2019 11:00:00
2019,10,27,12,30,779,97,933,1.8,24.3,43.02,10/27/2019 12:00:00
2019,10,27,13,30,713,93,913,2.0,24.6,47.25,10/27/2019 13:00:00
2019,10,27,14,30,585,87,870,2.2,24.4,55.06,10/27/2019 14:00:00
2019,10,27,15,30,405,75,785,2.2,23.700000000000003,65.15,10/27/2019 15:00:00
2019,10,27,16,30,197,56,606,1.8,21.700000000000003,76.59,10/27/2019 16:00:00
2019,10,27,17,30,18,15,129,1.5,20.200000000000003,88.58,10/27/2019 17:00:00
2019,10,27,18,30,0,0,0,1.7000000000000002,17.7,101.67,10/27/2019 18:00:00
2019,10,27,19,30,0,0,0,1.7000000000000002,17.1,114.64,10/27/2019 19:00:00
2019,10,27,20,30,0,0,0,1.7000000000000002,16.5,127.65,10/27/2019 20:00:00
2019,10,27,21,30,0,0,0,1.6,16.0,140.41,10/27/2019 21:00:00
2019,10,27,22,30,0,0,0,1.5,15.6,152.31,10/27/2019 22:00:00
2019,10,27,23,30,0,0,0,1.4,15.3,161.37,10/27/2019 23:00:00
2019,10,28,0,30,0,0,0,1.3,15.3,162.32,10/28/2019 0:00:00
2019,10,28,1,30,0,0,0,1.2000000000000002,15.3,154.24,10/28/2019 1:00:00
2019,10,28,2,30,0,0,0,1.2000000000000002,15.3,142.63,10/28/2019 2:00:00
2019,10,28,3,30,0,0,0,1.1,15.2,129.97,10/28/2019 3:00:00
2019,10,28,4,30,0,0,0,1.1,15.1,116.99,10/28/2019 4:00:00
2019,10,28,5,30,0,0,0,1.2000000000000002,14.9,104.01,10/28/2019 5:00:00
2019,10,28,6,30,5,6,34,1.6,15.7,91.24,10/28/2019 6:00:00
2019,10,28,7,30,152,53,508,2.4000000000000004,17.7,78.81,10/28/2019 7:00:00
2019,10,28,8,30,341,90,649,2.9000000000000004,20.0,67.24,10/28/2019 8:00:00
2019,10,28,9,30,529,107,773,3.0,22.0,56.91,10/28/2019 9:00:00
2019,10,28,10,30,553,208,522,2.9000000000000004,23.5,48.67,10/28/2019 10:00:00
2019,10,28,11,30,626,222,559,2.9000000000000004,24.5,43.76,10/28/2019 11:00:00
2019,10,28,12,30,601,256,474,2.9000000000000004,24.8,43.36,10/28/2019 12:00:00
2019,10,28,13,30,378,251,188,2.9000000000000004,24.8,47.57,10/28/2019 13:00:00
2019,10,28,14,30,171,164,12,3.0,24.4,55.33,10/28/2019 14:00:00
2019,10,28,15,30,117,114,7,3.1,23.700000000000003,65.39,10/28/2019 15:00:00
2019,10,28,16,30,174,68,466,2.9000000000000004,22.5,76.8,10/28/2019 16:00:00
2019,10,28,17,30,14,13,64,2.6,21.700000000000003,88.76,10/28/2019 17:00:00
2019,10,28,18,30,0,0,0,2.4000000000000004,20.1,101.84,10/28/2019 18:00:00
2019,10,28,19,30,0,0,0,2.2,19.6,114.81,10/28/2019 19:00:00
2019,10,28,20,30,0,0,0,2.1,19.200000000000003,127.82,10/28/2019 20:00:00
2019,10,28,21,30,0,0,0,2.1,19.1,140.6,10/28/2019 21:00:00
2019,10,28,22,30,0,0,0,2.2,19.0,152.54,10/28/2019 22:00:00
2019,10,28,23,30,0,0,0,2.4000000000000004,19.1,161.68,10/28/2019 23:00:00
2019,10,29,0,30,0,0,0,2.5,19.0,162.63,10/29/2019 0:00:00
2019,10,29,1,30,0,0,0,2.5,18.9,154.46,10/29/2019 1:00:00
2019,10,29,2,30,0,0,0,2.5,18.8,142.8,10/29/2019 2:00:00
2019,10,29,3,30,0,0,0,2.7,18.8,130.11,10/29/2019 3:00:00
2019,10,29,4,30,0,0,0,2.8000000000000003,18.7,117.13,10/29/2019 4:00:00
2019,10,29,5,30,0,0,0,2.9000000000000004,18.6,104.15,10/29/2019 5:00:00
2019,10,29,6,30,2,2,6,3.0,18.7,91.39,10/29/2019 6:00:00
2019,10,29,7,30,80,49,160,3.3000000000000003,19.4,78.98,10/29/2019 7:00:00
2019,10,29,8,30,26,26,0,3.5,20.700000000000003,67.45,10/29/2019 8:00:00
2019,10,29,9,30,48,48,0,3.6,22.200000000000003,57.15,10/29/2019 9:00:00
2019,10,29,10,30,83,83,0,3.8,23.6,48.95,10/29/2019 10:00:00
2019,10,29,11,30,45,45,0,3.9,24.6,44.09,10/29/2019 11:00:00
2019,10,29,12,30,60,60,0,4.1000000000000005,25.1,43.69,10/29/2019 12:00:00
2019,10,29,13,30,73,73,0,4.2,25.1,47.870000000000005,10/29/2019 13:00:00
2019,10,29,14,30,77,77,0,4.2,24.700000000000003,55.6,10/29/2019 14:00:00
2019,10,29,15,30,148,124,59,4.0,24.0,65.62,10/29/2019 15:00:00
2019,10,29,16,30,86,74,54,3.5,23.0,77.0,10/29/2019 16:00:00
2019,10,29,17,30,11,10,44,3.2,22.4,88.92,10/29/2019 17:00:00
2019,10,29,18,30,0,0,0,2.8000000000000003,21.4,102.01,10/29/2019 18:00:00
2019,10,29,19,30,0,0,0,2.8000000000000003,21.1,114.97,10/29/2019 19:00:00
2019,10,29,20,30,0,0,0,2.8000000000000003,20.9,127.99,10/29/2019 20:00:00
2019,10,29,21,30,0,0,0,2.5,20.8,140.78,10/29/2019 21:00:00
2019,10,29,22,30,0,0,0,2.2,20.6,152.77,10/29/2019 22:00:00
2019,10,29,23,30,0,0,0,1.6,20.5,161.99,10/29/2019 23:00:00
2019,10,30,0,30,0,0,0,1.1,20.4,162.94,10/30/2019 0:00:00
2019,10,30,1,30,0,0,0,0.7000000000000001,20.4,154.67000000000002,10/30/2019 1:00:00
2019,10,30,2,30,0,0,0,0.7000000000000001,20.3,142.96,10/30/2019 2:00:00
2019,10,30,3,30,0,0,0,0.9,20.1,130.25,10/30/2019 3:00:00
2019,10,30,4,30,0,0,0,1.2000000000000002,19.5,117.26,10/30/2019 4:00:00
2019,10,30,5,30,0,0,0,1.6,18.5,104.29,10/30/2019 5:00:00
2019,10,30,6,30,1,1,0,2.2,17.6,91.55,10/30/2019 6:00:00
2019,10,30,7,30,77,47,161,2.8000000000000003,17.1,79.16,10/30/2019 7:00:00
2019,10,30,8,30,45,45,0,3.1,17.2,67.65,10/30/2019 8:00:00
2019,10,30,9,30,94,94,0,3.2,17.900000000000002,57.39,10/30/2019 9:00:00
2019,10,30,10,30,176,174,3,3.1,18.8,49.24,10/30/2019 10:00:00
2019,10,30,11,30,191,188,4,3.2,19.700000000000003,44.41,10/30/2019 11:00:00
2019,10,30,12,30,198,194,6,3.4000000000000004,20.200000000000003,44.02,10/30/2019 12:00:00
2019,10,30,13,30,169,165,6,3.8,20.1,48.18,10/30/2019 13:00:00
2019,10,30,14,30,101,101,0,4.1000000000000005,19.3,55.870000000000005,10/30/2019 14:00:00
2019,10,30,15,30,84,76,19,4.5,17.900000000000002,65.85,10/30/2019 15:00:00
2019,10,30,16,30,76,58,81,4.9,15.8,77.2,10/30/2019 16:00:00
2019,10,30,17,30,8,8,15,5.2,14.6,89.07000000000001,10/30/2019 17:00:00
2019,10,30,18,30,0,0,0,5.7,11.4,102.18,10/30/2019 18:00:00
2019,10,30,19,30,0,0,0,5.7,10.1,115.13,10/30/2019 19:00:00
2019,10,30,20,30,0,0,0,5.800000000000001,9.4,128.15,10/30/2019 20:00:00
2019,10,30,21,30,0,0,0,5.9,8.9,140.96,10/30/2019 21:00:00
2019,10,30,22,30,0,0,0,6.0,8.200000000000001,152.99,10/30/2019 22:00:00
2019,10,30,23,30,0,0,0,5.800000000000001,7.4,162.29,10/30/2019 23:00:00
2019,10,31,0,30,0,0,0,5.5,6.800000000000001,163.25,10/31/2019 0:00:00
2019,10,31,1,30,0,0,0,5.4,6.4,154.88,10/31/2019 1:00:00
2019,10,31,2,30,0,0,0,5.300000000000001,5.9,143.12,10/31/2019 2:00:00
2019,10,31,3,30,0,0,0,5.300000000000001,5.300000000000001,130.39,10/31/2019 3:00:00
2019,10,31,4,30,0,0,0,5.2,4.6000000000000005,117.4,10/31/2019 4:00:00
2019,10,31,5,30,0,0,0,5.0,4.0,104.44,10/31/2019 5:00:00
2019,10,31,6,30,3,4,27,4.800000000000001,3.9,91.7,10/31/2019 6:00:00
2019,10,31,7,30,155,47,585,5.0,4.7,79.32000000000001,10/31/2019 7:00:00
2019,10,31,8,30,369,65,807,5.300000000000001,6.4,67.85,10/31/2019 8:00:00
2019,10,31,9,30,562,73,913,5.300000000000001,8.200000000000001,57.63,10/31/2019 9:00:00
2019,10,31,10,30,707,77,970,5.2,9.9,49.52,10/31/2019 10:00:00
2019,10,31,11,30,784,86,982,5.1000000000000005,11.3,44.72,10/31/2019 11:00:00
2019,10,31,12,30,795,83,996,4.9,12.3,44.34,10/31/2019 12:00:00
2019,10,31,13,30,730,78,983,4.800000000000001,12.9,48.47,10/31/2019 13:00:00
2019,10,31,14,30,601,73,947,4.6000000000000005,13.1,56.13,10/31/2019 14:00:00
2019,10,31,15,30,416,65,866,4.2,12.6,66.08,10/31/2019 15:00:00
2019,10,31,16,30,199,48,692,3.2,10.9,77.39,10/31/2019 16:00:00
2019,10,31,17,30,14,12,132,2.5,9.7,89.21000000000001,10/31/2019 17:00:00
2019,10,31,18,30,0,0,0,1.8,6.5,102.34,10/31/2019 18:00:00
2019,10,31,19,30,0,0,0,1.7000000000000002,5.7,115.29,10/31/2019 19:00:00
2019,10,31,20,30,0,0,0,1.6,5.0,128.3,10/31/2019 20:00:00
2019,10,31,21,30,0,0,0,1.5,4.4,141.13,10/31/2019 21:00:00
2019,10,31,22,30,0,0,0,1.5,3.8,153.20000000000002,10/31/2019 22:00:00
2019,10,31,23,30,0,0,0,1.5,3.3000000000000003,162.58,10/31/2019 23:00:00
2019,11,1,0,30,0,0,0,1.5,2.8000000000000003,163.55,11/1/2019 0:00:00
2019,11,1,1,30,0,0,0,1.5,2.4000000000000004,155.09,11/1/2019 1:00:00
2019,11,1,2,30,0,0,0,1.5,2.0,143.28,11/1/2019 2:00:00
2019,11,1,3,30,0,0,0,1.5,1.8,130.53,11/1/2019 3:00:00
2019,11,1,4,30,0,0,0,1.4,1.5,117.54,11/1/2019 4:00:00
2019,11,1,5,30,0,0,0,1.4,1.4,104.58,11/1/2019 5:00:00
2019,11,1,6,30,3,4,34,1.7000000000000002,2.3000000000000003,91.86,11/1/2019 6:00:00
2019,11,1,7,30,157,43,628,2.1,4.9,79.5,11/1/2019 7:00:00
2019,11,1,8,30,370,61,828,2.4000000000000004,8.200000000000001,68.06,11/1/2019 8:00:00
2019,11,1,9,30,557,72,911,2.3000000000000003,11.0,57.870000000000005,11/1/2019 9:00:00
2019,11,1,10,30,693,80,950,2.0,12.7,49.8,11/1/2019 10:00:00
2019,11,1,11,30,765,86,961,1.7000000000000002,14.0,45.04,11/1/2019 11:00:00
2019,11,1,12,30,698,165,750,1.4,15.0,44.66,11/1/2019 12:00:00
2019,11,1,13,30,542,261,427,1.1,15.6,48.77,11/1/2019 13:00:00
2019,11,1,14,30,427,215,383,1.0,15.6,56.39,11/1/2019 14:00:00
2019,11,1,15,30,253,161,230,0.9,15.3,66.3,11/1/2019 15:00:00
2019,11,1,16,30,131,75,262,0.8,14.0,77.58,11/1/2019 16:00:00
2019,11,1,17,30,9,9,39,0.8,13.1,89.37,11/1/2019 17:00:00
2019,11,1,18,30,0,0,0,1.0,11.0,102.49,11/1/2019 18:00:00
2019,11,1,19,30,0,0,0,1.1,10.3,115.43,11/1/2019 19:00:00
2019,11,1,20,30,0,0,0,1.0,9.8,128.45,11/1/2019 20:00:00
2019,11,1,21,30,0,0,0,1.0,9.7,141.29,11/1/2019 21:00:00
2019,11,1,22,30,0,0,0,1.0,9.7,153.4,11/1/2019 22:00:00
2019,11,1,23,30,0,0,0,1.0,9.7,162.87,11/1/2019 23:00:00
2019,11,2,0,30,0,0,0,1.1,9.3,163.85,11/2/2019 0:00:00
2019,11,2,1,30,0,0,0,1.2000000000000002,8.8,155.3,11/2/2019 1:00:00
2019,11,2,2,30,0,0,0,1.3,8.200000000000001,143.43,11/2/2019 2:00:00
2019,11,2,3,30,0,0,0,1.3,7.7,130.67000000000002,11/2/2019 3:00:00
2019,11,2,4,30,0,0,0,1.4,7.2,117.67,11/2/2019 4:00:00
2019,11,2,5,30,0,0,0,1.4,6.800000000000001,104.72,11/2/2019 5:00:00
2019,11,2,6,30,2,3,19,1.6,7.5,92.01,11/2/2019 6:00:00
2019,11,2,7,30,145,49,538,2.2,9.5,79.68,11/2/2019 7:00:00
2019,11,2,8,30,249,140,295,2.6,12.1,68.26,11/2/2019 8:00:00
2019,11,2,9,30,542,83,868,3.1,14.6,58.11,11/2/2019 9:00:00
2019,11,2,10,30,682,91,921,3.6,16.3,50.08,11/2/2019 10:00:00
2019,11,2,11,30,679,177,714,3.5,17.2,45.35,11/2/2019 11:00:00
2019,11,2,12,30,583,277,433,3.4000000000000004,18.0,44.97,11/2/2019 12:00:00
2019,11,2,13,30,348,291,87,3.1,18.3,49.06,11/2/2019 13:00:00
2019,11,2,14,30,396,216,328,2.9000000000000004,18.2,56.64,11/2/2019 14:00:00
2019,11,2,15,30,342,104,596,2.4000000000000004,17.5,66.51,11/2/2019 15:00:00
2019,11,2,16,30,155,63,433,1.7000000000000002,15.4,77.77,11/2/2019 16:00:00
2019,11,2,17,30,9,9,46,1.3,13.8,89.51,11/2/2019 17:00:00
2019,11,2,18,30,0,0,0,1.4,11.7,102.65,11/2/2019 18:00:00
2019,11,2,19,30,0,0,0,1.4,11.3,115.58,11/2/2019 19:00:00
2019,11,2,20,30,0,0,0,1.4,10.8,128.59,11/2/2019 20:00:00
2019,11,2,21,30,0,0,0,1.3,10.2,141.45000000000002,11/2/2019 21:00:00
2019,11,2,22,30,0,0,0,1.3,9.5,153.6,11/2/2019 22:00:00
2019,11,2,23,30,0,0,0,1.3,8.6,163.15,11/2/2019 23:00:00
2019,11,3,0,30,0,0,0,1.3,7.9,164.14,11/3/2019 0:00:00
2019,11,3,1,30,0,0,0,1.4,7.300000000000001,155.51,11/3/2019 1:00:00
2019,11,3,2,30,0,0,0,1.4,6.9,143.59,11/3/2019 2:00:00
2019,11,3,3,30,0,0,0,1.4,6.5,130.81,11/3/2019 3:00:00
2019,11,3,4,30,0,0,0,1.5,6.2,117.81,11/3/2019 4:00:00
2019,11,3,5,30,0,0,0,1.5,5.9,104.86,11/3/2019 5:00:00
2019,11,3,6,30,2,3,22,1.8,6.7,92.17,11/3/2019 6:00:00
2019,11,3,7,30,145,46,561,2.2,9.2,79.85000000000001,11/3/2019 7:00:00
2019,11,3,8,30,355,66,787,2.5,12.4,68.47,11/3/2019 8:00:00
2019,11,3,9,30,542,77,887,2.7,15.4,58.35,11/3/2019 9:00:00
2019,11,3,10,30,678,84,931,2.8000000000000003,17.2,50.36,11/3/2019 10:00:00
2019,11,3,11,30,751,88,949,2.6,18.3,45.66,11/3/2019 11:00:00
2019,11,3,12,30,755,89,947,2.5,19.0,45.28,11/3/2019 12:00:00
2019,11,3,13,30,689,87,924,2.4000000000000004,19.3,49.34,11/3/2019 13:00:00
2019,11,3,14,30,559,81,875,2.4000000000000004,19.1,56.89,11/3/2019 14:00:00
2019,11,3,15,30,381,71,784,2.2,18.3,66.73,11/3/2019 15:00:00
2019,11,3,16,30,175,52,589,1.7000000000000002,16.2,77.95,11/3/2019 16:00:00
2019,11,3,17,30,11,11,80,1.3,14.7,89.65,11/3/2019 17:00:00
2019,11,3,18,30,0,0,0,1.4,13.0,102.79,11/3/2019 18:00:00
2019,11,3,19,30,0,0,0,1.4,12.7,115.72,11/3/2019 19:00:00
2019,11,3,20,30,0,0,0,1.3,12.5,128.73,11/3/2019 20:00:00
2019,11,3,21,30,0,0,0,1.3,12.4,141.6,11/3/2019 21:00:00
2019,11,3,22,30,0,0,0,1.4,12.4,153.79,11/3/2019 22:00:00
2019,11,3,23,30,0,0,0,1.5,12.5,163.43,11/3/2019 23:00:00
2019,11,4,0,30,0,0,0,1.5,12.7,164.43,11/4/2019 0:00:00
2019,11,4,1,30,0,0,0,1.4,12.9,155.71,11/4/2019 1:00:00
2019,11,4,2,30,0,0,0,1.3,13.1,143.75,11/4/2019 2:00:00
2019,11,4,3,30,0,0,0,1.2000000000000002,13.2,130.95,11/4/2019 3:00:00
2019,11,4,4,30,0,0,0,1.2000000000000002,13.2,117.95,11/4/2019 4:00:00
2019,11,4,5,30,0,0,0,1.3,13.3,105.01,11/4/2019 5:00:00
2019,11,4,6,30,2,2,4,1.7000000000000002,14.1,92.33,11/4/2019 6:00:00
2019,11,4,7,30,58,43,86,2.4000000000000004,16.0,80.03,11/4/2019 7:00:00
2019,11,4,8,30,90,89,4,2.7,18.4,68.67,11/4/2019 8:00:00
2019,11,4,9,30,139,138,2,2.8000000000000003,20.700000000000003,58.59,11/4/2019 9:00:00
2019,11,4,10,30,237,221,26,2.9000000000000004,22.4,50.64,11/4/2019 10:00:00
2019,11,4,11,30,467,327,202,2.9000000000000004,23.4,45.96,11/4/2019 11:00:00
2019,11,4,12,30,612,225,553,3.0,23.8,45.59,11/4/2019 12:00:00
2019,11,4,13,30,552,194,552,2.9000000000000004,23.700000000000003,49.620000000000005,11/4/2019 13:00:00
2019,11,4,14,30,230,195,65,2.7,23.4,57.13,11/4/2019 14:00:00
2019,11,4,15,30,81,81,0,2.5,23.0,66.93,11/4/2019 15:00:00
2019,11,4,16,30,149,66,402,2.0,22.0,78.13,11/4/2019 16:00:00
2019,11,4,17,30,4,4,4,1.7000000000000002,21.200000000000003,89.8,11/4/2019 17:00:00
2019,11,4,18,30,0,0,0,1.6,19.5,102.93,11/4/2019 18:00:00
2019,11,4,19,30,0,0,0,1.5,18.9,115.85,11/4/2019 19:00:00
2019,11,4,20,30,0,0,0,1.4,18.4,128.87,11/4/2019 20:00:00
2019,11,4,21,30,0,0,0,1.2000000000000002,18.1,141.75,11/4/2019 21:00:00
2019,11,4,22,30,0,0,0,1.1,17.900000000000002,153.98,11/4/2019 22:00:00
2019,11,4,23,30,0,0,0,1.1,17.900000000000002,163.70000000000002,11/4/2019 23:00:00
2019,11,5,0,30,0,0,0,1.0,17.900000000000002,164.72,11/5/2019 0:00:00
2019,11,5,1,30,0,0,0,0.9,18.2,155.91,11/5/2019 1:00:00
2019,11,5,2,30,0,0,0,0.8,18.7,143.9,11/5/2019 2:00:00
2019,11,5,3,30,0,0,0,0.7000000000000001,19.1,131.09,11/5/2019 3:00:00
2019,11,5,4,30,0,0,0,0.6000000000000001,19.4,118.08,11/5/2019 4:00:00
2019,11,5,5,30,0,0,0,0.6000000000000001,19.1,105.15,11/5/2019 5:00:00
2019,11,5,6,30,1,1,2,0.7000000000000001,18.9,92.48,11/5/2019 6:00:00
2019,11,5,7,30,89,60,168,1.1,20.1,80.21000000000001,11/5/2019 7:00:00
2019,11,5,8,30,210,144,182,1.4,22.1,68.88,11/5/2019 8:00:00
2019,11,5,9,30,418,175,470,1.5,23.9,58.83,11/5/2019 9:00:00
2019,11,5,10,30,550,194,564,1.6,25.3,50.91,11/5/2019 10:00:00
2019,11,5,11,30,482,311,248,1.8,26.1,46.26,11/5/2019 11:00:00
2019,11,5,12,30,484,320,235,2.0,26.5,45.89,11/5/2019 12:00:00
2019,11,5,13,30,488,250,370,2.1,26.6,49.9,11/5/2019 13:00:00
2019,11,5,14,30,431,174,477,2.2,26.200000000000003,57.370000000000005,11/5/2019 14:00:00
2019,11,5,15,30,318,124,499,2.2,25.1,67.13,11/5/2019 15:00:00
2019,11,5,16,30,134,78,274,2.0,23.5,78.3,11/5/2019 16:00:00
2019,11,5,17,30,5,5,9,1.9,22.5,89.92,11/5/2019 17:00:00
2019,11,5,18,30,0,0,0,2.2,21.1,103.07,11/5/2019 18:00:00
2019,11,5,19,30,0,0,0,2.2,20.5,115.97,11/5/2019 19:00:00
2019,11,5,20,30,0,0,0,2.0,19.9,128.99,11/5/2019 20:00:00
2019,11,5,21,30,0,0,0,1.9,19.4,141.89,11/5/2019 21:00:00
2019,11,5,22,30,0,0,0,1.9,19.0,154.15,11/5/2019 22:00:00
2019,11,5,23,30,0,0,0,1.8,18.6,163.96,11/5/2019 23:00:00
2019,11,6,0,30,0,0,0,1.7000000000000002,18.2,165.01,11/6/2019 0:00:00
2019,11,6,1,30,0,0,0,1.6,17.900000000000002,156.1,11/6/2019 1:00:00
2019,11,6,2,30,0,0,0,1.5,17.6,144.06,11/6/2019 2:00:00
2019,11,6,3,30,0,0,0,1.5,17.2,131.23,11/6/2019 3:00:00
2019,11,6,4,30,0,0,0,1.5,16.8,118.22,11/6/2019 4:00:00
2019,11,6,5,30,0,0,0,1.5,16.3,105.3,11/6/2019 5:00:00
2019,11,6,6,30,0,0,0,1.7000000000000002,16.7,92.64,11/6/2019 6:00:00
2019,11,6,7,30,98,59,234,2.3000000000000003,18.2,80.39,11/6/2019 7:00:00
2019,11,6,8,30,276,108,470,2.7,20.4,69.08,11/6/2019 8:00:00
2019,11,6,9,30,483,109,728,3.0,22.4,59.07,11/6/2019 9:00:00
2019,11,6,10,30,628,107,832,3.0,23.8,51.19,11/6/2019 10:00:00
2019,11,6,11,30,702,107,865,3.0,24.8,46.56,11/6/2019 11:00:00
2019,11,6,12,30,710,106,873,3.0,25.200000000000003,46.19,11/6/2019 12:00:00
2019,11,6,13,30,648,101,854,3.0,25.1,50.17,11/6/2019 13:00:00
2019,11,6,14,30,525,92,809,2.9000000000000004,24.6,57.6,11/6/2019 14:00:00
2019,11,6,15,30,354,77,719,2.6,23.6,67.33,11/6/2019 15:00:00
2019,11,6,16,30,117,70,235,1.9,21.5,78.47,11/6/2019 16:00:00
2019,11,6,17,30,5,5,22,1.4,20.0,90.04,11/6/2019 17:00:00
2019,11,6,18,30,0,0,0,1.5,17.8,103.2,11/6/2019 18:00:00
2019,11,6,19,30,0,0,0,1.6,17.400000000000002,116.1,11/6/2019 19:00:00
2019,11,6,20,30,0,0,0,1.6,17.2,129.11,11/6/2019 20:00:00
2019,11,6,21,30,0,0,0,1.7000000000000002,17.0,142.02,11/6/2019 21:00:00
2019,11,6,22,30,0,0,0,1.7000000000000002,16.900000000000002,154.32,11/6/2019 22:00:00
2019,11,6,23,30,0,0,0,1.5,16.7,164.22,11/6/2019 23:00:00
2019,11,7,0,30,0,0,0,1.2000000000000002,16.5,165.29,11/7/2019 0:00:00
2019,11,7,1,30,0,0,0,1.0,16.7,156.3,11/7/2019 1:00:00
2019,11,7,2,30,0,0,0,0.8,17.0,144.21,11/7/2019 2:00:00
2019,11,7,3,30,0,0,0,0.8,16.900000000000002,131.37,11/7/2019 3:00:00
2019,11,7,4,30,0,0,0,0.8,16.8,118.36,11/7/2019 4:00:00
2019,11,7,5,30,0,0,0,0.8,16.8,105.44,11/7/2019 5:00:00
2019,11,7,6,30,0,0,0,0.9,17.400000000000002,92.8,11/7/2019 6:00:00
2019,11,7,7,30,64,59,31,1.3,18.9,80.56,11/7/2019 7:00:00
2019,11,7,8,30,96,92,10,1.4,21.0,69.29,11/7/2019 8:00:00
2019,11,7,9,30,218,188,59,1.0,23.200000000000003,59.31,11/7/2019 9:00:00
2019,11,7,10,30,46,46,0,0.6000000000000001,24.5,51.46,11/7/2019 10:00:00
2019,11,7,11,30,45,45,0,0.9,24.4,46.85,11/7/2019 11:00:00
2019,11,7,12,30,47,47,0,1.9,23.5,46.48,11/7/2019 12:00:00
2019,11,7,13,30,38,38,0,3.0,22.1,50.44,11/7/2019 13:00:00
2019,11,7,14,30,32,32,0,3.7,20.5,57.83,11/7/2019 14:00:00
2019,11,7,15,30,39,39,0,3.9,19.0,67.52,11/7/2019 15:00:00
2019,11,7,16,30,55,55,0,3.7,17.8,78.63,11/7/2019 16:00:00
2019,11,7,17,30,2,2,5,3.7,17.2,90.15,11/7/2019 17:00:00
2019,11,7,18,30,0,0,0,3.7,16.1,103.32,11/7/2019 18:00:00
2019,11,7,19,30,0,0,0,3.7,15.3,116.21,11/7/2019 19:00:00
2019,11,7,20,30,0,0,0,3.9,14.3,129.23,11/7/2019 20:00:00
2019,11,7,21,30,0,0,0,4.0,13.3,142.14,11/7/2019 21:00:00
2019,11,7,22,30,0,0,0,3.9,12.5,154.49,11/7/2019 22:00:00
