period,respondent,respondent-name,fueltype,type-name,timezone,timezone-description,value,value-units
2019-03-09,TEX,Texas,SUN,Solar,Pacific,Pacific,9321,megawatthours
2019-03-10,TEX,Texas,SUN,Solar,Arizona,Arizona,3782,megawatthours
2019-03-10,TEX,Texas,SUN,Solar,Central,Central,3782,megawatthours
2019-03-10,TEX,Texas,SUN,Solar,Eastern,Eastern,3782,megawatthours
2019-03-10,TEX,Texas,SUN,Solar,Mountain,Mountain,3782,megawatthours
2019-03-10,TEX,Texas,SUN,Solar,Pacific,Pacific,3782,megawatthours
2019-03-11,TEX,Texas,SUN,Solar,Arizona,Arizona,1865,megawatthours
2019-03-11,TEX,Texas,SUN,Solar,Central,Central,1865,megawatthours
2019-03-11,TEX,Texas,SUN,Solar,Eastern,Eastern,1865,megawatthours
2019-03-11,TEX,Texas,SUN,Solar,Mountain,Mountain,1865,megawatthours
2019-03-11,TEX,Texas,SUN,Solar,Pacific,Pacific,1865,megawatthours
2019-03-12,TEX,Texas,SUN,Solar,Arizona,Arizona,2194,megawatthours
2019-03-12,TEX,Texas,SUN,Solar,Central,Central,2194,megawatthours
2019-03-12,TEX,Texas,SUN,Solar,Eastern,Eastern,2194,megawatthours
2019-03-12,TEX,Texas,SUN,Solar,Mountain,Mountain,2194,megawatthours
2019-03-12,TEX,Texas,SUN,Solar,Pacific,Pacific,2194,megawatthours
2019-03-13,TEX,Texas,SUN,Solar,Arizona,Arizona,10578,megawatthours
2019-03-13,TEX,Texas,SUN,Solar,Central,Central,10578,megawatthours
2019-03-13,TEX,Texas,SUN,Solar,Eastern,Eastern,10578,megawatthours
2019-03-13,TEX,Texas,SUN,Solar,Mountain,Mountain,10578,megawatthours
2019-03-13,TEX,Texas,SUN,Solar,Pacific,Pacific,10578,megawatthours
2019-03-14,TEX,Texas,SUN,Solar,Arizona,Arizona,12786,megawatthours
2019-03-14,TEX,Texas,SUN,Solar,Central,Central,12786,megawatthours
2019-03-14,TEX,Texas,SUN,Solar,Eastern,Eastern,12786,megawatthours
2019-03-14,TEX,Texas,SUN,Solar,Mountain,Mountain,12786,megawatthours
2019-03-14,TEX,Texas,SUN,Solar,Pacific,Pacific,12786,megawatthours
2019-03-15,TEX,Texas,SUN,Solar,Arizona,Arizona,11262,megawatthours
2019-03-15,TEX,Texas,SUN,Solar,Central,Central,11262,megawatthours
2019-03-15,TEX,Texas,SUN,Solar,Eastern,Eastern,11262,megawatthours
2019-03-15,TEX,Texas,SUN,Solar,Mountain,Mountain,11262,megawatthours
2019-03-15,TEX,Texas,SUN,Solar,Pacific,Pacific,11262,megawatthours
2019-03-16,TEX,Texas,SUN,Solar,Arizona,Arizona,8694,megawatthours
2019-03-16,TEX,Texas,SUN,Solar,Central,Central,8694,megawatthours
2019-03-16,TEX,Texas,SUN,Solar,Eastern,Eastern,8694,megawatthours
2019-03-16,TEX,Texas,SUN,Solar,Mountain,Mountain,8694,megawatthours
2019-03-16,TEX,Texas,SUN,Solar,Pacific,Pacific,8694,megawatthours
2019-03-17,TEX,Texas,SUN,Solar,Arizona,Arizona,12698,megawatthours
2019-03-17,TEX,Texas,SUN,Solar,Central,Central,12698,megawatthours
2019-03-17,TEX,Texas,SUN,Solar,Eastern,Eastern,12698,megawatthours
2019-03-17,TEX,Texas,SUN,Solar,Mountain,Mountain,12698,megawatthours
2019-03-17,TEX,Texas,SUN,Solar,Pacific,Pacific,12698,megawatthours
2019-03-18,TEX,Texas,SUN,Solar,Arizona,Arizona,8633,megawatthours
2019-03-18,TEX,Texas,SUN,Solar,Central,Central,8633,megawatthours
2019-03-18,TEX,Texas,SUN,Solar,Eastern,Eastern,8633,megawatthours
2019-03-18,TEX,Texas,SUN,Solar,Mountain,Mountain,8633,megawatthours
2019-03-18,TEX,Texas,SUN,Solar,Pacific,Pacific,8633,megawatthours
2019-03-19,TEX,Texas,SUN,Solar,Arizona,Arizona,12199,megawatthours
2019-03-19,TEX,Texas,SUN,Solar,Central,Central,12199,megawatthours
2019-03-19,TEX,Texas,SUN,Solar,Eastern,Eastern,12199,megawatthours
2019-03-19,TEX,Texas,SUN,Solar,Mountain,Mountain,12199,megawatthours
2019-03-19,TEX,Texas,SUN,Solar,Pacific,Pacific,12199,megawatthours
2019-03-20,TEX,Texas,SUN,Solar,Arizona,Arizona,4333,megawatthours
2019-03-20,TEX,Texas,SUN,Solar,Central,Central,4333,megawatthours
2019-03-20,TEX,Texas,SUN,Solar,Eastern,Eastern,4333,megawatthours
2019-03-20,TEX,Texas,SUN,Solar,Mountain,Mountain,4333,megawatthours
2019-03-20,TEX,Texas,SUN,Solar,Pacific,Pacific,4333,megawatthours
2019-03-21,TEX,Texas,SUN,Solar,Arizona,Arizona,7854,megawatthours
2019-03-21,TEX,Texas,SUN,Solar,Central,Central,7854,megawatthours
2019-03-21,TEX,Texas,SUN,Solar,Eastern,Eastern,7854,megawatthours
2019-03-21,TEX,Texas,SUN,Solar,Mountain,Mountain,7854,megawatthours
2019-03-21,TEX,Texas,SUN,Solar,Pacific,Pacific,7854,megawatthours
2019-03-22,TEX,Texas,SUN,Solar,Arizona,Arizona,4702,megawatthours
2019-03-22,TEX,Texas,SUN,Solar,Central,Central,4702,megawatthours
2019-03-22,TEX,Texas,SUN,Solar,Eastern,Eastern,4702,megawatthours
2019-03-22,TEX,Texas,SUN,Solar,Mountain,Mountain,4702,megawatthours
2019-03-22,TEX,Texas,SUN,Solar,Pacific,Pacific,4702,megawatthours
2019-03-23,TEX,Texas,SUN,Solar,Arizona,Arizona,10807,megawatthours
2019-03-23,TEX,Texas,SUN,Solar,Central,Central,10807,megawatthours
2019-03-23,TEX,Texas,SUN,Solar,Eastern,Eastern,10807,megawatthours
2019-03-23,TEX,Texas,SUN,Solar,Mountain,Mountain,10807,megawatthours
2019-03-23,TEX,Texas,SUN,Solar,Pacific,Pacific,10807,megawatthours
2019-03-24,TEX,Texas,SUN,Solar,Arizona,Arizona,11597,megawatthours
2019-03-24,TEX,Texas,SUN,Solar,Central,Central,11597,megawatthours
2019-03-24,TEX,Texas,SUN,Solar,Eastern,Eastern,11597,megawatthours
2019-03-24,TEX,Texas,SUN,Solar,Mountain,Mountain,11597,megawatthours
2019-03-24,TEX,Texas,SUN,Solar,Pacific,Pacific,11597,megawatthours
2019-03-25,TEX,Texas,SUN,Solar,Arizona,Arizona,12006,megawatthours
2019-03-25,TEX,Texas,SUN,Solar,Central,Central,12006,megawatthours
2019-03-25,TEX,Texas,SUN,Solar,Eastern,Eastern,12006,megawatthours
2019-03-25,TEX,Texas,SUN,Solar,Mountain,Mountain,12006,megawatthours
2019-03-25,TEX,Texas,SUN,Solar,Pacific,Pacific,12006,megawatthours
2019-03-26,TEX,Texas,SUN,Solar,Arizona,Arizona,9447,megawatthours
2019-03-26,TEX,Texas,SUN,Solar,Central,Central,9447,megawatthours
2019-03-26,TEX,Texas,SUN,Solar,Eastern,Eastern,9447,megawatthours
2019-03-26,TEX,Texas,SUN,Solar,Mountain,Mountain,9447,megawatthours
2019-03-26,TEX,Texas,SUN,Solar,Pacific,Pacific,9447,megawatthours
2019-03-27,TEX,Texas,SUN,Solar,Arizona,Arizona,6864,megawatthours
2019-03-27,TEX,Texas,SUN,Solar,Central,Central,6864,megawatthours
2019-03-27,TEX,Texas,SUN,Solar,Eastern,Eastern,6864,megawatthours
2019-03-27,TEX,Texas,SUN,Solar,Mountain,Mountain,6864,megawatthours
2019-03-27,TEX,Texas,SUN,Solar,Pacific,Pacific,6864,megawatthours
2019-03-28,TEX,Texas,SUN,Solar,Arizona,Arizona,8800,megawatthours
2019-03-28,TEX,Texas,SUN,Solar,Central,Central,8800,megawatthours
2019-03-28,TEX,Texas,SUN,Solar,Eastern,Eastern,8800,megawatthours
2019-03-28,TEX,Texas,SUN,Solar,Mountain,Mountain,8800,megawatthours
2019-03-28,TEX,Texas,SUN,Solar,Pacific,Pacific,8800,megawatthours
2019-03-29,TEX,Texas,SUN,Solar,Arizona,Arizona,12004,megawatthours
2019-03-29,TEX,Texas,SUN,Solar,Central,Central,12004,megawatthours
2019-03-29,TEX,Texas,SUN,Solar,Eastern,Eastern,12004,megawatthours
2019-03-29,TEX,Texas,SUN,Solar,Mountain,Mountain,12004,megawatthours
2019-03-29,TEX,Texas,SUN,Solar,Pacific,Pacific,12004,megawatthours
2019-03-30,TEX,Texas,SUN,Solar,Arizona,Arizona,4450,megawatthours
2019-03-30,TEX,Texas,SUN,Solar,Central,Central,4450,megawatthours
2019-03-30,TEX,Texas,SUN,Solar,Eastern,Eastern,4450,megawatthours
2019-03-30,TEX,Texas,SUN,Solar,Mountain,Mountain,4450,megawatthours
2019-03-30,TEX,Texas,SUN,Solar,Pacific,Pacific,4450,megawatthours
2019-03-31,TEX,Texas,SUN,Solar,Arizona,Arizona,13177,megawatthours
2019-03-31,TEX,Texas,SUN,Solar,Central,Central,13177,megawatthours
2019-03-31,TEX,Texas,SUN,Solar,Eastern,Eastern,13177,megawatthours
2019-03-31,TEX,Texas,SUN,Solar,Mountain,Mountain,13177,megawatthours
2019-03-31,TEX,Texas,SUN,Solar,Pacific,Pacific,13177,megawatthours
2019-04-01,TEX,Texas,SUN,Solar,Arizona,Arizona,13561,megawatthours
2019-04-01,TEX,Texas,SUN,Solar,Central,Central,13561,megawatthours
2019-04-01,TEX,Texas,SUN,Solar,Eastern,Eastern,13561,megawatthours
2019-04-01,TEX,Texas,SUN,Solar,Mountain,Mountain,13561,megawatthours
2019-04-01,TEX,Texas,SUN,Solar,Pacific,Pacific,13561,megawatthours
2019-04-02,TEX,Texas,SUN,Solar,Arizona,Arizona,12787,megawatthours
2019-04-02,TEX,Texas,SUN,Solar,Central,Central,12787,megawatthours
2019-04-02,TEX,Texas,SUN,Solar,Eastern,Eastern,12787,megawatthours
2019-04-02,TEX,Texas,SUN,Solar,Mountain,Mountain,12787,megawatthours
2019-04-02,TEX,Texas,SUN,Solar,Pacific,Pacific,12787,megawatthours
2019-04-03,TEX,Texas,SUN,Solar,Arizona,Arizona,10975,megawatthours
2019-04-03,TEX,Texas,SUN,Solar,Central,Central,10975,megawatthours
2019-04-03,TEX,Texas,SUN,Solar,Eastern,Eastern,10975,megawatthours
2019-04-03,TEX,Texas,SUN,Solar,Mountain,Mountain,10975,megawatthours
2019-04-03,TEX,Texas,SUN,Solar,Pacific,Pacific,10975,megawatthours
2019-04-04,TEX,Texas,SUN,Solar,Arizona,Arizona,14550,megawatthours
2019-04-04,TEX,Texas,SUN,Solar,Central,Central,14550,megawatthours
2019-04-04,TEX,Texas,SUN,Solar,Eastern,Eastern,14550,megawatthours
2019-04-04,TEX,Texas,SUN,Solar,Mountain,Mountain,14550,megawatthours
2019-04-04,TEX,Texas,SUN,Solar,Pacific,Pacific,14550,megawatthours
2019-04-05,TEX,Texas,SUN,Solar,Arizona,Arizona,10556,megawatthours
2019-04-05,TEX,Texas,SUN,Solar,Central,Central,10556,megawatthours
2019-04-05,TEX,Texas,SUN,Solar,Eastern,Eastern,10556,megawatthours
2019-04-05,TEX,Texas,SUN,Solar,Mountain,Mountain,10556,megawatthours
2019-04-05,TEX,Texas,SUN,Solar,Pacific,Pacific,10556,megawatthours
2019-04-06,TEX,Texas,SUN,Solar,Arizona,Arizona,12531,megawatthours
2019-04-06,TEX,Texas,SUN,Solar,Central,Central,12531,megawatthours
2019-04-06,TEX,Texas,SUN,Solar,Eastern,Eastern,12531,megawatthours
2019-04-06,TEX,Texas,SUN,Solar,Mountain,Mountain,12531,megawatthours
2019-04-06,TEX,Texas,SUN,Solar,Pacific,Pacific,12531,megawatthours
2019-04-07,TEX,Texas,SUN,Solar,Arizona,Arizona,12031,megawatthours
2019-04-07,TEX,Texas,SUN,Solar,Central,Central,12031,megawatthours
2019-04-07,TEX,Texas,SUN,Solar,Eastern,Eastern,12031,megawatthours
2019-04-07,TEX,Texas,SUN,Solar,Mountain,Mountain,12031,megawatthours
2019-04-07,TEX,Texas,SUN,Solar,Pacific,Pacific,12031,megawatthours
2019-04-08,TEX,Texas,SUN,Solar,Arizona,Arizona,15936,megawatthours
2019-04-08,TEX,Texas,SUN,Solar,Central,Central,15936,megawatthours
2019-04-08,TEX,Texas,SUN,Solar,Eastern,Eastern,15936,megawatthours
2019-04-08,TEX,Texas,SUN,Solar,Mountain,Mountain,15936,megawatthours
2019-04-08,TEX,Texas,SUN,Solar,Pacific,Pacific,15936,megawatthours
2019-04-09,TEX,Texas,SUN,Solar,Arizona,Arizona,15640,megawatthours
2019-04-09,TEX,Texas,SUN,Solar,Central,Central,15640,megawatthours
2019-04-09,TEX,Texas,SUN,Solar,Eastern,Eastern,15640,megawatthours
2019-04-09,TEX,Texas,SUN,Solar,Mountain,Mountain,15640,megawatthours
2019-04-09,TEX,Texas,SUN,Solar,Pacific,Pacific,15640,megawatthours
2019-04-10,TEX,Texas,SUN,Solar,Arizona,Arizona,13795,megawatthours
2019-04-10,TEX,Texas,SUN,Solar,Central,Central,13795,megawatthours
2019-04-10,TEX,Texas,SUN,Solar,Eastern,Eastern,13795,megawatthours
2019-04-10,TEX,Texas,SUN,Solar,Mountain,Mountain,13795,megawatthours
2019-04-10,TEX,Texas,SUN,Solar,Pacific,Pacific,13795,megawatthours
2019-04-11,TEX,Texas,SUN,Solar,Arizona,Arizona,14159,megawatthours
2019-04-11,TEX,Texas,SUN,Solar,Central,Central,14159,megawatthours
2019-04-11,TEX,Texas,SUN,Solar,Eastern,Eastern,14159,megawatthours
2019-04-11,TEX,Texas,SUN,Solar,Mountain,Mountain,14159,megawatthours
2019-04-11,TEX,Texas,SUN,Solar,Pacific,Pacific,14159,megawatthours
2019-04-12,TEX,Texas,SUN,Solar,Arizona,Arizona,10757,megawatthours
2019-04-12,TEX,Texas,SUN,Solar,Central,Central,10757,megawatthours
2019-04-12,TEX,Texas,SUN,Solar,Eastern,Eastern,10757,megawatthours
2019-04-12,TEX,Texas,SUN,Solar,Mountain,Mountain,10757,megawatthours
2019-04-12,TEX,Texas,SUN,Solar,Pacific,Pacific,10757,megawatthours
2019-04-13,TEX,Texas,SUN,Solar,Arizona,Arizona,5718,megawatthours
2019-04-13,TEX,Texas,SUN,Solar,Central,Central,5718,megawatthours
2019-04-13,TEX,Texas,SUN,Solar,Eastern,Eastern,5718,megawatthours
2019-04-13,TEX,Texas,SUN,Solar,Mountain,Mountain,5718,megawatthours
2019-04-13,TEX,Texas,SUN,Solar,Pacific,Pacific,5718,megawatthours
2019-04-14,TEX,Texas,SUN,Solar,Arizona,Arizona,16582,megawatthours
2019-04-14,TEX,Texas,SUN,Solar,Central,Central,16582,megawatthours
2019-04-14,TEX,Texas,SUN,Solar,Eastern,Eastern,16582,megawatthours
2019-04-14,TEX,Texas,SUN,Solar,Mountain,Mountain,16582,megawatthours
2019-04-14,TEX,Texas,SUN,Solar,Pacific,Pacific,16582,megawatthours
2019-04-15,TEX,Texas,SUN,Solar,Arizona,Arizona,13418,megawatthours
2019-04-15,TEX,Texas,SUN,Solar,Central,Central,13418,megawatthours
2019-04-15,TEX,Texas,SUN,Solar,Eastern,Eastern,13418,megawatthours
2019-04-15,TEX,Texas,SUN,Solar,Mountain,Mountain,13418,megawatthours
2019-04-15,TEX,Texas,SUN,Solar,Pacific,Pacific,13418,megawatthours
2019-04-16,TEX,Texas,SUN,Solar,Arizona,Arizona,9173,megawatthours
2019-04-16,TEX,Texas,SUN,Solar,Central,Central,9173,megawatthours
2019-04-16,TEX,Texas,SUN,Solar,Eastern,Eastern,9173,megawatthours
2019-04-16,TEX,Texas,SUN,Solar,Mountain,Mountain,9173,megawatthours
2019-04-16,TEX,Texas,SUN,Solar,Pacific,Pacific,9173,megawatthours
2019-04-17,TEX,Texas,SUN,Solar,Arizona,Arizona,14051,megawatthours
2019-04-17,TEX,Texas,SUN,Solar,Central,Central,14051,megawatthours
2019-04-17,TEX,Texas,SUN,Solar,Eastern,Eastern,14051,megawatthours
2019-04-17,TEX,Texas,SUN,Solar,Mountain,Mountain,14051,megawatthours
2019-04-17,TEX,Texas,SUN,Solar,Pacific,Pacific,14051,megawatthours
2019-04-18,TEX,Texas,SUN,Solar,Arizona,Arizona,13077,megawatthours
2019-04-18,TEX,Texas,SUN,Solar,Central,Central,13077,megawatthours
2019-04-18,TEX,Texas,SUN,Solar,Eastern,Eastern,13077,megawatthours
2019-04-18,TEX,Texas,SUN,Solar,Mountain,Mountain,13077,megawatthours
2019-04-18,TEX,Texas,SUN,Solar,Pacific,Pacific,13077,megawatthours
2019-04-19,TEX,Texas,SUN,Solar,Arizona,Arizona,16832,megawatthours
2019-04-19,TEX,Texas,SUN,Solar,Central,Central,16832,megawatthours
2019-04-19,TEX,Texas,SUN,Solar,Eastern,Eastern,16832,megawatthours
2019-04-19,TEX,Texas,SUN,Solar,Mountain,Mountain,16832,megawatthours
2019-04-19,TEX,Texas,SUN,Solar,Pacific,Pacific,16832,megawatthours
2019-04-20,TEX,Texas,SUN,Solar,Arizona,Arizona,15735,megawatthours
2019-04-20,TEX,Texas,SUN,Solar,Central,Central,15735,megawatthours
2019-04-20,TEX,Texas,SUN,Solar,Eastern,Eastern,15735,megawatthours
2019-04-20,TEX,Texas,SUN,Solar,Mountain,Mountain,15735,megawatthours
2019-04-20,TEX,Texas,SUN,Solar,Pacific,Pacific,15735,megawatthours
2019-04-21,TEX,Texas,SUN,Solar,Arizona,Arizona,15792,megawatthours
2019-04-21,TEX,Texas,SUN,Solar,Central,Central,15792,megawatthours
2019-04-21,TEX,Texas,SUN,Solar,Eastern,Eastern,15792,megawatthours
2019-04-21,TEX,Texas,SUN,Solar,Mountain,Mountain,15792,megawatthours
2019-04-21,TEX,Texas,SUN,Solar,Pacific,Pacific,15792,megawatthours
2019-04-22,TEX,Texas,SUN,Solar,Arizona,Arizona,6184,megawatthours
2019-04-22,TEX,Texas,SUN,Solar,Central,Central,6184,megawatthours
2019-04-22,TEX,Texas,SUN,Solar,Eastern,Eastern,6184,megawatthours
2019-04-22,TEX,Texas,SUN,Solar,Mountain,Mountain,6184,megawatthours
2019-04-22,TEX,Texas,SUN,Solar,Pacific,Pacific,6184,megawatthours
2019-04-23,TEX,Texas,SUN,Solar,Arizona,Arizona,7100,megawatthours
2019-04-23,TEX,Texas,SUN,Solar,Central,Central,7100,megawatthours
2019-04-23,TEX,Texas,SUN,Solar,Eastern,Eastern,7100,megawatthours
2019-04-23,TEX,Texas,SUN,Solar,Mountain,Mountain,7100,megawatthours
2019-04-23,TEX,Texas,SUN,Solar,Pacific,Pacific,7100,megawatthours
2019-04-24,TEX,Texas,SUN,Solar,Arizona,Arizona,4933,megawatthours
2019-04-24,TEX,Texas,SUN,Solar,Central,Central,4933,megawatthours
2019-04-24,TEX,Texas,SUN,Solar,Eastern,Eastern,4933,megawatthours
2019-04-24,TEX,Texas,SUN,Solar,Mountain,Mountain,4933,megawatthours
2019-04-24,TEX,Texas,SUN,Solar,Pacific,Pacific,4933,megawatthours
2019-04-25,TEX,Texas,SUN,Solar,Arizona,Arizona,16709,megawatthours
2019-04-25,TEX,Texas,SUN,Solar,Central,Central,16709,megawatthours
2019-04-25,TEX,Texas,SUN,Solar,Eastern,Eastern,16709,megawatthours
2019-04-25,TEX,Texas,SUN,Solar,Mountain,Mountain,16709,megawatthours
2019-04-25,TEX,Texas,SUN,Solar,Pacific,Pacific,16709,megawatthours
2019-04-26,TEX,Texas,SUN,Solar,Arizona,Arizona,15104,megawatthours
2019-04-26,TEX,Texas,SUN,Solar,Central,Central,15104,megawatthours
2019-04-26,TEX,Texas,SUN,Solar,Eastern,Eastern,15104,megawatthours
2019-04-26,TEX,Texas,SUN,Solar,Mountain,Mountain,15104,megawatthours
2019-04-26,TEX,Texas,SUN,Solar,Pacific,Pacific,15104,megawatthours
2019-04-27,TEX,Texas,SUN,Solar,Arizona,Arizona,14519,megawatthours
2019-04-27,TEX,Texas,SUN,Solar,Central,Central,14519,megawatthours
2019-04-27,TEX,Texas,SUN,Solar,Eastern,Eastern,14519,megawatthours
2019-04-27,TEX,Texas,SUN,Solar,Mountain,Mountain,14519,megawatthours
2019-04-27,TEX,Texas,SUN,Solar,Pacific,Pacific,14519,megawatthours
2019-04-28,TEX,Texas,SUN,Solar,Arizona,Arizona,12041,megawatthours
2019-04-28,TEX,Texas,SUN,Solar,Central,Central,12041,megawatthours
2019-04-28,TEX,Texas,SUN,Solar,Eastern,Eastern,12041,megawatthours
2019-04-28,TEX,Texas,SUN,Solar,Mountain,Mountain,12041,megawatthours
2019-04-28,TEX,Texas,SUN,Solar,Pacific,Pacific,12041,megawatthours
2019-04-29,TEX,Texas,SUN,Solar,Arizona,Arizona,10610,megawatthours
2019-04-29,TEX,Texas,SUN,Solar,Central,Central,10610,megawatthours
2019-04-29,TEX,Texas,SUN,Solar,Eastern,Eastern,10610,megawatthours
2019-04-29,TEX,Texas,SUN,Solar,Mountain,Mountain,10610,megawatthours
2019-04-29,TEX,Texas,SUN,Solar,Pacific,Pacific,10610,megawatthours
2019-04-30,TEX,Texas,SUN,Solar,Arizona,Arizona,10192,megawatthours
2019-04-30,TEX,Texas,SUN,Solar,Central,Central,10192,megawatthours
2019-04-30,TEX,Texas,SUN,Solar,Eastern,Eastern,10192,megawatthours
2019-04-30,TEX,Texas,SUN,Solar,Mountain,Mountain,10192,megawatthours
2019-04-30,TEX,Texas,SUN,Solar,Pacific,Pacific,10192,megawatthours
2019-05-01,TEX,Texas,SUN,Solar,Arizona,Arizona,12966,megawatthours
2019-05-01,TEX,Texas,SUN,Solar,Central,Central,12966,megawatthours
2019-05-01,TEX,Texas,SUN,Solar,Eastern,Eastern,12966,megawatthours
2019-05-01,TEX,Texas,SUN,Solar,Mountain,Mountain,12966,megawatthours
2019-05-01,TEX,Texas,SUN,Solar,Pacific,Pacific,12966,megawatthours
2019-05-02,TEX,Texas,SUN,Solar,Arizona,Arizona,9807,megawatthours
2019-05-02,TEX,Texas,SUN,Solar,Central,Central,9807,megawatthours
2019-05-02,TEX,Texas,SUN,Solar,Eastern,Eastern,9807,megawatthours
2019-05-02,TEX,Texas,SUN,Solar,Mountain,Mountain,9807,megawatthours
2019-05-02,TEX,Texas,SUN,Solar,Pacific,Pacific,9807,megawatthours
2019-05-03,TEX,Texas,SUN,Solar,Arizona,Arizona,7652,megawatthours
2019-05-03,TEX,Texas,SUN,Solar,Central,Central,7652,megawatthours
2019-05-03,TEX,Texas,SUN,Solar,Eastern,Eastern,7652,megawatthours
2019-05-03,TEX,Texas,SUN,Solar,Mountain,Mountain,7652,megawatthours
2019-05-03,TEX,Texas,SUN,Solar,Pacific,Pacific,7652,megawatthours
2019-05-04,TEX,Texas,SUN,Solar,Arizona,Arizona,10750,megawatthours
2019-05-04,TEX,Texas,SUN,Solar,Central,Central,10750,megawatthours
2019-05-04,TEX,Texas,SUN,Solar,Eastern,Eastern,10750,megawatthours
2019-05-04,TEX,Texas,SUN,Solar,Mountain,Mountain,10750,megawatthours
2019-05-04,TEX,Texas,SUN,Solar,Pacific,Pacific,10750,megawatthours
2019-05-05,TEX,Texas,SUN,Solar,Arizona,Arizona,8098,megawatthours
2019-05-05,TEX,Texas,SUN,Solar,Central,Central,8098,megawatthours
2019-05-05,TEX,Texas,SUN,Solar,Eastern,Eastern,8098,megawatthours
2019-05-05,TEX,Texas,SUN,Solar,Mountain,Mountain,8098,megawatthours
2019-05-05,TEX,Texas,SUN,Solar,Pacific,Pacific,8098,megawatthours
2019-05-06,TEX,Texas,SUN,Solar,Arizona,Arizona,11826,megawatthours
2019-05-06,TEX,Texas,SUN,Solar,Central,Central,11826,megawatthours
2019-05-06,TEX,Texas,SUN,Solar,Eastern,Eastern,11826,megawatthours
2019-05-06,TEX,Texas,SUN,Solar,Mountain,Mountain,11826,megawatthours
2019-05-06,TEX,Texas,SUN,Solar,Pacific,Pacific,11826,megawatthours
2019-05-07,TEX,Texas,SUN,Solar,Arizona,Arizona,8230,megawatthours
2019-05-07,TEX,Texas,SUN,Solar,Central,Central,8230,megawatthours
2019-05-07,TEX,Texas,SUN,Solar,Eastern,Eastern,8230,megawatthours
2019-05-07,TEX,Texas,SUN,Solar,Mountain,Mountain,8230,megawatthours
2019-05-07,TEX,Texas,SUN,Solar,Pacific,Pacific,8230,megawatthours
2019-05-08,TEX,Texas,SUN,Solar,Arizona,Arizona,14095,megawatthours
2019-05-08,TEX,Texas,SUN,Solar,Central,Central,14095,megawatthours
2019-05-08,TEX,Texas,SUN,Solar,Eastern,Eastern,14095,megawatthours
2019-05-08,TEX,Texas,SUN,Solar,Mountain,Mountain,14095,megawatthours
2019-05-08,TEX,Texas,SUN,Solar,Pacific,Pacific,14095,megawatthours
2019-05-09,TEX,Texas,SUN,Solar,Arizona,Arizona,11784,megawatthours
2019-05-09,TEX,Texas,SUN,Solar,Central,Central,11784,megawatthours
2019-05-09,TEX,Texas,SUN,Solar,Eastern,Eastern,11784,megawatthours
2019-05-09,TEX,Texas,SUN,Solar,Mountain,Mountain,11784,megawatthours
2019-05-09,TEX,Texas,SUN,Solar,Pacific,Pacific,11784,megawatthours
2019-05-10,TEX,Texas,SUN,Solar,Arizona,Arizona,2373,megawatthours
2019-05-10,TEX,Texas,SUN,Solar,Central,Central,2373,megawatthours
2019-05-10,TEX,Texas,SUN,Solar,Eastern,Eastern,2373,megawatthours
2019-05-10,TEX,Texas,SUN,Solar,Mountain,Mountain,2373,megawatthours
2019-05-10,TEX,Texas,SUN,Solar,Pacific,Pacific,2373,megawatthours
2019-05-11,TEX,Texas,SUN,Solar,Arizona,Arizona,11120,megawatthours
2019-05-11,TEX,Texas,SUN,Solar,Central,Central,11120,megawatthours
2019-05-11,TEX,Texas,SUN,Solar,Eastern,Eastern,11120,megawatthours
2019-05-11,TEX,Texas,SUN,Solar,Mountain,Mountain,11120,megawatthours
2019-05-11,TEX,Texas,SUN,Solar,Pacific,Pacific,11120,megawatthours
2019-05-12,TEX,Texas,SUN,Solar,Arizona,Arizona,9833,megawatthours
2019-05-12,TEX,Texas,SUN,Solar,Central,Central,9833,megawatthours
2019-05-12,TEX,Texas,SUN,Solar,Eastern,Eastern,9833,megawatthours
2019-05-12,TEX,Texas,SUN,Solar,Mountain,Mountain,9833,megawatthours
2019-05-12,TEX,Texas,SUN,Solar,Pacific,Pacific,9833,megawatthours
2019-05-13,TEX,Texas,SUN,Solar,Arizona,Arizona,7486,megawatthours
2019-05-13,TEX,Texas,SUN,Solar,Central,Central,7486,megawatthours
2019-05-13,TEX,Texas,SUN,Solar,Eastern,Eastern,7486,megawatthours
2019-05-13,TEX,Texas,SUN,Solar,Mountain,Mountain,7486,megawatthours
2019-05-13,TEX,Texas,SUN,Solar,Pacific,Pacific,7486,megawatthours
2019-05-14,TEX,Texas,SUN,Solar,Arizona,Arizona,16204,megawatthours
2019-05-14,TEX,Texas,SUN,Solar,Central,Central,16204,megawatthours
2019-05-14,TEX,Texas,SUN,Solar,Eastern,Eastern,16204,megawatthours
2019-05-14,TEX,Texas,SUN,Solar,Mountain,Mountain,16204,megawatthours
2019-05-14,TEX,Texas,SUN,Solar,Pacific,Pacific,16204,megawatthours
2019-05-15,TEX,Texas,SUN,Solar,Arizona,Arizona,14978,megawatthours
2019-05-15,TEX,Texas,SUN,Solar,Central,Central,14978,megawatthours
2019-05-15,TEX,Texas,SUN,Solar,Eastern,Eastern,14978,megawatthours
2019-05-15,TEX,Texas,SUN,Solar,Mountain,Mountain,14978,megawatthours
2019-05-15,TEX,Texas,SUN,Solar,Pacific,Pacific,14978,megawatthours
2019-05-16,TEX,Texas,SUN,Solar,Arizona,Arizona,13665,megawatthours
2019-05-16,TEX,Texas,SUN,Solar,Central,Central,13665,megawatthours
